 *** DISPLACEMENT ***
  NODE         U              V
    367   2.425478E-11  -1.410650E-10
    368   2.028211E-11  -1.449850E-10
    369   1.670451E-11  -1.490241E-10
    370   1.355131E-11  -1.531060E-10
    371   1.083011E-11  -1.571593E-10
    372   8.528961E-12  -1.611208E-10
    373   6.619349E-12  -1.649382E-10
    374   5.059837E-12  -1.685708E-10
    375   3.799798E-12  -1.719901E-10
    376   2.783012E-12  -1.751792E-10
    377   1.950933E-12  -1.781315E-10
    378   1.245553E-12  -1.808489E-10
    379   6.118804E-13  -1.833397E-10
    380   2.175303E-44  -1.856166E-10
    381   4.974346E-11  -1.207793E-10
    382   4.973975E-11  -1.125760E-10
    383   5.029098E-11  -1.042530E-10
    384   5.134356E-11  -9.591435E-11
    385   5.284352E-11  -8.766681E-11
    386   5.472752E-11  -7.960791E-11
    387   5.692329E-11  -7.182100E-11
    388   5.935210E-11  -6.437177E-11
    389   6.193213E-11  -5.730597E-11
    390   6.458222E-11  -5.064828E-11
    391   6.722552E-11  -4.440256E-11
    392   6.979260E-11  -3.855339E-11
    393   7.222373E-11  -3.306838E-11
    394   7.447027E-11  -2.790119E-11
    395   7.649518E-11  -2.299471E-11
    396   7.827273E-11  -1.828421E-11
    397   7.978763E-11  -1.370032E-11
    398   8.103366E-11  -9.171757E-12
    399   8.201180E-11  -4.627725E-12
    400   8.272801E-11  -2.542694E-42
    401   4.512600E-11  -1.230649E-10
    402   4.042686E-11  -1.257852E-10
    403   3.573486E-11  -1.289111E-10
    404   3.115504E-11  -1.323975E-10
    405   2.678375E-11  -1.361865E-10
    406   2.270170E-11  -1.402117E-10
    407   1.897039E-11  -1.444009E-10
    408   1.563054E-11  -1.486803E-10
    409   1.270196E-11  -1.529789E-10
    410   1.018478E-11  -1.572311E-10
    411   8.061773E-12  -1.613800E-10
    412   6.301403E-12  -1.653791E-10
    413   4.861200E-12  -1.691927E-10
    414   3.691195E-12  -1.727963E-10
    415   2.737153E-12  -1.761756E-10
    416   1.943489E-12  -1.793251E-10
    417   1.255831E-12  -1.822466E-10
    418   6.232274E-13  -1.849470E-10
    419  -5.425487E-45  -1.874356E-10
    420   4.745338E-11  -1.178709E-10
    421   4.786638E-11  -1.098134E-10
    422   4.878251E-11  -1.016774E-10
    423   5.015967E-11  -9.356675E-11
    424   5.194372E-11  -8.558017E-11
    425   5.407074E-11  -7.780483E-11
    426   5.646914E-11  -7.031276E-11
    427   5.906248E-11  -6.315826E-11
    428   6.177283E-11  -5.637626E-11
    429   6.452415E-11  -4.998195E-11
    430   6.724553E-11  -4.397145E-11
    431   6.987368E-11  -3.832349E-11
    432   7.235482E-11  -3.300183E-11
    433   7.464562E-11  -2.795808E-11
    434   7.671341E-11  -2.313456E-11
    435   7.853576E-11  -1.846726E-11
    436   8.009944E-11  -1.388848E-11
    437   8.139899E-11  -9.329246E-12
    438   8.243483E-11  -4.721517E-12
    439   8.321098E-11  -2.576392E-42
    440   4.291326E-11  -1.205955E-10
    441   3.832274E-11  -1.237289E-10
    442   3.378067E-11  -1.272377E-10
    443   2.938532E-11  -1.310747E-10
    444   2.522295E-11  -1.351816E-10
    445   2.136319E-11  -1.394927E-10
    446   1.785674E-11  -1.439386E-10
    447   1.473451E-11  -1.484500E-10
    448   1.200813E-11  -1.529609E-10
    449   9.671534E-12  -1.574115E-10
    450   7.703425E-12  -1.617507E-10
    451   6.070181E-12  -1.659371E-10
    452   4.729029E-12  -1.699393E-10
    453   3.631156E-12  -1.737360E-10
    454   2.724609E-12  -1.773146E-10
    455   1.956901E-12  -1.806704E-10
    456   1.277309E-12  -1.838040E-10
    457   6.388529E-13  -1.867201E-10
    458  -3.244416E-44  -1.894246E-10
    459   4.537605E-11  -1.152245E-10
    460   4.616349E-11  -1.073216E-10
    461   4.741616E-11  -9.938304E-11
    462   4.909131E-11  -9.150605E-11
    463   5.113421E-11  -8.378005E-11
    464   5.348112E-11  -7.628174E-11
    465   5.606195E-11  -6.907227E-11
    466   5.880325E-11  -6.219530E-11
    467   6.163138E-11  -5.567608E-11
    468   6.447555E-11  -4.952148E-11
    469   6.727057E-11  -4.372101E-11
    470   6.995894E-11  -3.824866E-11
    471   7.249224E-11  -3.306519E-11
    472   7.483180E-11  -2.812079E-11
    473   7.694867E-11  -2.335774E-11
    474   7.882298E-11  -1.871304E-11
    475   8.044292E-11  -1.412076E-11
    476   8.180311E-11  -9.514274E-12
    477   8.290278E-11  -4.828187E-12
    478   8.374346E-11  -2.617107E-42
    479   4.091338E-11  -1.183621E-10
    480   3.643875E-11  -1.218850E-10
    481   3.204995E-11  -1.257549E-10
    482   2.783689E-11  -1.299224E-10
    483   2.387562E-11  -1.343294E-10
    484   2.022530E-11  -1.389118E-10
    485   1.692670E-11  -1.436036E-10
    486   1.400212E-11  -1.483398E-10
    487   1.145623E-11  -1.530598E-10
    488   9.277965E-12  -1.577091E-10
    489   7.442961E-12  -1.622420E-10
    490   5.916339E-12  -1.666214E-10
    491   4.655630E-12  -1.708196E-10
    492   3.613583E-12  -1.748176E-10
    493   2.740764E-12  -1.786042E-10
    494   1.987893E-12  -1.821742E-10
    495   1.307902E-12  -1.855270E-10
    496   6.577471E-13  -1.886641E-10
    497  -5.995478E-44  -1.915873E-10
    498   4.349812E-11  -1.128346E-10
    499   4.462814E-11  -1.050995E-10
    500   4.618890E-11  -9.736717E-11
    501   4.813552E-11  -8.972713E-11
    502   5.041272E-11  -8.225908E-11
    503   5.295755E-11  -7.502944E-11
    504   5.570209E-11  -6.808903E-11
    505   5.857635E-11  -6.147179E-11
    506   6.151121E-11  -5.519429E-11
    507   6.444110E-11  -4.925620E-11
    508   6.730631E-11  -4.364148E-11
    509   7.005469E-11  -3.832029E-11
    510   7.264263E-11  -3.325114E-11
    511   7.503552E-11  -2.838339E-11
    512   7.720744E-11  -2.365966E-11
    513   7.914049E-11  -1.901816E-11
    514   8.082358E-11  -1.439486E-11
    515   8.225085E-11  -9.725451E-12
    516   8.341972E-11  -4.947100E-12
    517   8.432864E-11  -2.664444E-42
    518   3.911973E-11  -1.163637E-10
    519   3.476730E-11  -1.202538E-10
    520   3.053323E-11  -1.244636E-10
    521   2.649846E-11  -1.289425E-10
    522   2.272909E-11  -1.336330E-10
    523   1.927448E-11  -1.384734E-10
    524   1.616650E-11  -1.434014E-10
    525   1.341993E-11  -1.483566E-10
    526   1.103365E-11  -1.532833E-10
    527   8.992626E-12  -1.581324E-10
    528   7.270327E-12  -1.628625E-10
    529   5.831319E-12  -1.674406E-10
    530   4.633945E-12  -1.718419E-10
    531   3.632852E-12  -1.760492E-10
    532   2.781324E-12  -1.800515E-10
    533   2.033369E-12  -1.838431E-10
    534   1.345600E-12  -1.874210E-10
    535   6.789060E-13  -1.907834E-10
    536  -8.861804E-44  -1.939273E-10
    537   4.181221E-11  -1.107008E-10
    538   4.325572E-11  -1.031455E-10
    539   4.509692E-11  -9.562634E-11
    540   4.728918E-11  -8.822437E-11
    541   4.977717E-11  -8.100972E-11
    542   5.249928E-11  -7.403887E-11
    543   5.539026E-11  -6.735304E-11
    544   5.838392E-11  -6.097731E-11
    545   6.141576E-11  -5.492059E-11
    546   6.442533E-11  -4.917638E-11
    547   6.735810E-11  -4.372404E-11
    548   7.016678E-11  -3.853067E-11
    549   7.281207E-11  -3.355321E-11
    550   7.526280E-11  -2.874065E-11
    551   7.749551E-11  -2.403626E-11
    552   7.949365E-11  -1.937965E-11
    553   8.124626E-11  -1.470874E-11
    554   8.274641E-11  -9.961519E-12
    555   8.398915E-11  -5.077666E-12
    556   8.496926E-11  -2.718015E-42
    557   3.752586E-11  -1.146000E-10
    558   3.330034E-11  -1.188358E-10
    559   2.922068E-11  -1.233651E-10
    560   2.535864E-11  -1.281372E-10
    561   2.177085E-11  -1.330958E-10
    562   1.849765E-11  -1.381823E-10
    563   1.556303E-11  -1.433381E-10
    564   1.297531E-11  -1.485074E-10
    565   1.072861E-11  -1.536394E-10
    566   8.804901E-12  -1.586895E-10
    567   7.176225E-12  -1.636207E-10
    568   5.807202E-12  -1.684031E-10
    569   4.657417E-12  -1.730142E-10
    570   3.683698E-12  -1.774379E-10
    571   2.842206E-12  -1.816633E-10
    572   2.090326E-12  -1.856829E-10
    573   1.388395E-12  -1.894912E-10
    574   7.012977E-13  -1.930823E-10
    575  -1.191236E-43  -1.964475E-10
    576   4.031215E-11  -1.088232E-10
    577   4.204120E-11  -1.014579E-10
    578   4.413608E-11  -9.415661E-11
    579   4.654916E-11  -8.699189E-11
    580   4.922563E-11  -8.002441E-11
    581   5.210575E-11  -7.330127E-11
    582   5.512732E-11  -6.685480E-11
    583   5.822816E-11  -6.070214E-11
    584   6.134842E-11  -5.484553E-11
    585   6.443256E-11  -4.927318E-11
    586   6.743089E-11  -4.396072E-11
    587   7.030056E-11  -3.887290E-11
    588   7.300604E-11  -3.396562E-11
    589   7.551904E-11  -2.918790E-11
    590   7.781801E-11  -2.448392E-11
    591   7.988718E-11  -1.979482E-11
    592   8.171519E-11  -1.506052E-11
    593   8.329347E-11  -1.022129E-11
    594   8.461412E-11  -5.219304E-12
    595   8.566761E-11  -2.777421E-42
    596   3.612495E-11  -1.130709E-10
    597   3.202938E-11  -1.176314E-10
    598   2.810215E-11  -1.224608E-10
    599   2.440598E-11  -1.275089E-10
    600   2.098859E-11  -1.327216E-10
    601   1.788217E-11  -1.380433E-10
    602   1.510378E-11  -1.434195E-10
    603   1.265632E-11  -1.487990E-10
    604   1.053010E-11  -1.541354E-10
    605   8.704871E-12  -1.593884E-10
    606   7.151970E-12  -1.645244E-10
    607   5.836569E-12  -1.695165E-10
    608   4.719857E-12  -1.743439E-10
    609   3.761082E-12  -1.789908E-10
    610   2.919432E-12  -1.834457E-10
    611   2.155764E-12  -1.876991E-10
    612   1.434227E-12  -1.917423E-10
    613   7.238255E-13  -1.955646E-10
    614  -1.522116E-43  -1.991510E-10
    615   3.899180E-11  -1.072016E-10
    616   4.097933E-11  -1.000343E-10
    617   4.330214E-11  -9.295374E-11
    618   4.591238E-11  -8.602363E-11
    619   4.875631E-11  -7.929566E-11
    620   5.177654E-11  -7.280814E-11
    621   5.491421E-11  -6.658530E-11
    622   5.811126E-11  -6.063723E-11
    623   6.131241E-11  -5.496038E-11
    624   6.446681E-11  -4.953854E-11
    625   6.752925E-11  -4.434432E-11
    626   7.046087E-11  -3.934076E-11
    627   7.322942E-11  -3.448317E-11
    628   7.580900E-11  -2.972095E-11
    629   7.817943E-11  -2.499936E-11
    630   8.032520E-11  -2.026120E-11
    631   8.223405E-11  -1.544843E-11
    632   8.389520E-11  -1.050362E-11
    633   8.529723E-11  -5.371418E-12
    634   8.642560E-11  -2.842223E-42
    635   3.490975E-11  -1.117764E-10
    636   3.094555E-11  -1.166412E-10
    637   2.716732E-11  -1.217522E-10
    638   2.362906E-11  -1.270605E-10
    639   2.037025E-11  -1.325144E-10
    640   1.741581E-11  -1.380618E-10
    641   1.477681E-11  -1.436521E-10
    642   1.245164E-11  -1.492385E-10
    643   1.042767E-11  -1.547788E-10
    644   8.683176E-12  -1.602366E-10
    645   7.189348E-12  -1.655814E-10
    646   5.912356E-12  -1.707883E-10
    647   4.815303E-12  -1.758378E-10
    648   3.860069E-12  -1.807141E-10
    649   3.009015E-12  -1.854045E-10
    650   2.226590E-12  -1.898969E-10
    651   1.480900E-12  -1.941787E-10
    652   7.452859E-13  -1.982338E-10
    653  -1.886962E-43  -2.020402E-10
    654   3.784483E-11  -1.058354E-10
    655   4.006462E-11  -9.887226E-11
    656   4.259075E-11  -9.201323E-11
    657   4.537575E-11  -8.531348E-11
    658   4.836752E-11  -7.881612E-11
    659   5.151133E-11  -7.255133E-11
    660   5.475190E-11  -6.653605E-11
    661   5.803531E-11  -6.077414E-11
    662   6.131073E-11  -5.525709E-11
    663   6.453174E-11  -4.996507E-11
    664   6.765725E-11  -4.486829E-11
    665   7.065198E-11  -3.992862E-11
    666   7.348649E-11  -3.510116E-11
    667   7.613680E-11  -3.033596E-11
    668   7.858363E-11  -2.557953E-11
    669   8.081126E-11  -2.077645E-11
    670   8.280599E-11  -1.587073E-11
    671   8.455433E-11  -1.080729E-11
    672   8.604069E-11  -5.533358E-12
    673   8.724478E-11  -2.911924E-42
    674   3.387254E-11  -1.107163E-10
    675   3.003964E-11  -1.158660E-10
    676   2.640570E-11  -1.212413E-10
    677   2.301651E-11  -1.267951E-10
    678   1.990402E-11  -1.324784E-10
    679   1.708673E-11  -1.382428E-10
    680   1.457062E-11  -1.440418E-10
    681   1.235045E-11  -1.498325E-10
    682   1.041139E-11  -1.555767E-10
    683   8.730879E-12  -1.612414E-10
    684   7.280471E-12  -1.667986E-10
    685   6.027707E-12  -1.722253E-10
    686   4.937880E-12  -1.775024E-10
    687   3.975693E-12  -1.826139E-10
    688   3.106837E-12  -1.875451E-10
    689   2.299518E-12  -1.922811E-10
    690   1.526011E-12  -1.968046E-10
    691   7.643195E-13  -2.010933E-10
    692  -2.294937E-43  -2.051174E-10
    693   3.686456E-11  -1.047236E-10
    694   3.929142E-11  -9.796877E-11
    695   4.199747E-11  -9.133038E-11
    696   4.493620E-11  -8.485531E-11
