 *** DISPLACEMENT ***
  NODE         U              V
     77   5.118321E-10   1.302700E-08
     78   4.484755E-10   1.304668E-08
     79   5.760438E-10   1.302437E-08
     80   5.111656E-10   1.301003E-08
     81   6.380464E-10   1.298773E-08
     82   5.750241E-10   1.300742E-08
     83   7.020610E-10   1.298448E-08
     84   8.281855E-10   1.296058E-08
     85   6.372428E-10   1.297137E-08
     86   4.072585E-41   1.322424E-08
     87   6.520023E-11   1.322413E-08
     88   2.698964E-41   1.320403E-08
     89   1.294332E-10   1.318353E-08
     90   6.481523E-11   1.320393E-08
     91   1.944293E-10   1.318279E-08
     92   1.292415E-10   1.316401E-08
     93   2.580937E-10   1.314292E-08
     94   1.938592E-10   1.316327E-08
     95   3.228860E-10   1.314154E-08
     96   2.577233E-10   1.312406E-08
     97   3.860080E-10   1.310236E-08
     98   3.221438E-10   1.312268E-08
     99   4.505969E-10   1.310035E-08
    100   3.854715E-10   1.308415E-08
    101   5.132013E-10   1.306185E-08
    102   4.496950E-10   1.308215E-08
    103   5.775870E-10   1.305921E-08
    104   5.125107E-10   1.304427E-08
    105   6.396977E-10   1.302135E-08
    106   5.765373E-10   1.304164E-08
    107   7.038804E-10   1.301808E-08
    108   6.388646E-10   1.300439E-08
    109   7.655203E-10   1.298084E-08
    110   7.026944E-10   1.300114E-08
    111   8.294999E-10   1.297696E-08
    112   9.553838E-10   1.295182E-08
    113   7.645561E-10   1.296449E-08
    114   4.096664E-41   1.326569E-08
    115   6.540717E-11   1.326559E-08
    116   2.714718E-41   1.324479E-08
    117   1.298266E-10   1.322360E-08
    118   6.501530E-11   1.324469E-08
    119   1.950227E-10   1.322286E-08
    120   1.296282E-10   1.320340E-08
    121   2.588539E-10   1.318163E-08
    122   1.944392E-10   1.320266E-08
    123   3.238396E-10   1.318025E-08
    124   2.584706E-10   1.316211E-08
    125   3.871095E-10   1.313975E-08
    126   3.230778E-10   1.316073E-08
    127   4.518852E-10   1.313773E-08
    128   3.865540E-10   1.312089E-08
    129   5.146195E-10   1.309794E-08
    130   4.509579E-10   1.311889E-08
    131   5.791855E-10   1.309530E-08
    132   5.139042E-10   1.307973E-08
    133   6.414089E-10   1.305618E-08
    134   5.781050E-10   1.307711E-08
    135   7.057656E-10   1.305291E-08
    136   6.405457E-10   1.303861E-08
    137   7.675016E-10   1.301444E-08
    138   7.045435E-10   1.303536E-08
    139   8.316491E-10   1.301055E-08
    140   7.665021E-10   1.299749E-08
    141   8.929205E-10   1.297270E-08
    142   8.302969E-10   1.299362E-08
    143   9.568589E-10   1.296819E-08
    144   1.082490E-09   1.294182E-08
    145   8.917958E-10   1.295636E-08
    146   4.121154E-41   1.330857E-08
    147   6.562119E-11   1.330847E-08
    148   2.730737E-41   1.328695E-08
    149   1.302335E-10   1.326505E-08
    150   6.522227E-11   1.328685E-08
    151   1.956366E-10   1.326431E-08
    152   1.300284E-10   1.324415E-08
    153   2.596406E-10   1.322169E-08
    154   1.950394E-10   1.324341E-08
    155   3.248263E-10   1.322030E-08
    156   2.592439E-10   1.320149E-08
    157   3.882497E-10   1.317845E-08
    158   3.240445E-10   1.320011E-08
    159   4.532186E-10   1.317643E-08
    160   3.876747E-10   1.315893E-08
    161   5.160879E-10   1.313532E-08
    162   4.522654E-10   1.315693E-08
    163   5.808407E-10   1.313266E-08
    164   5.153473E-10   1.311647E-08
    165   6.431813E-10   1.309226E-08
    166   5.797285E-10   1.311383E-08
    167   7.077183E-10   1.308898E-08
    168   6.422873E-10   1.307406E-08
    169   7.695546E-10   1.304925E-08
    170   7.064592E-10   1.307080E-08
    171   8.338762E-10   1.304535E-08
    172   7.685190E-10   1.303169E-08
    173   8.952315E-10   1.300628E-08
    174   8.324818E-10   1.302781E-08
    175   9.593377E-10   1.300175E-08
    176   8.940656E-10   1.298934E-08
    177   1.020235E-09   1.296331E-08
    178   9.578194E-10   1.298484E-08
    179   1.084126E-09   1.295817E-08
    180   1.209492E-09   1.293057E-08
    181   1.018950E-09   1.294698E-08
    182   4.146070E-41   1.335291E-08
    183   6.584248E-11   1.335281E-08
    184   2.747031E-41   1.333055E-08
    185   1.306545E-10   1.330793E-08
    186   6.543632E-11   1.333045E-08
    187   1.962716E-10   1.330718E-08
    188   1.304423E-10   1.328631E-08
    189   2.604545E-10   1.326314E-08
    190   1.956603E-10   1.328557E-08
    191   3.258471E-10   1.326175E-08
    192   2.600441E-10   1.324224E-08
    193   3.894297E-10   1.321850E-08
    194   3.250448E-10   1.324086E-08
    195   4.545986E-10   1.321648E-08
    196   3.888346E-10   1.319831E-08
    197   5.176081E-10   1.317400E-08
    198   4.536186E-10   1.319629E-08
    199   5.825540E-10   1.317135E-08
    200   5.168415E-10   1.315449E-08
    201   6.450167E-10   1.312962E-08
    202   5.814093E-10   1.315185E-08
    203   7.097403E-10   1.312633E-08
    204   6.440910E-10   1.311077E-08
    205   7.716812E-10   1.308531E-08
    206   7.084432E-10   1.310751E-08
    207   8.361829E-10   1.308140E-08
    208   7.706086E-10   1.306712E-08
    209   8.976262E-10   1.304107E-08
    210   8.347454E-10   1.306323E-08
    211   9.619063E-10   1.303653E-08
    212   8.964183E-10   1.302352E-08
    213   1.022875E-09   1.299686E-08
    214   9.603399E-10   1.301901E-08
    215   1.086934E-09   1.299171E-08
    216   1.021543E-09   1.297993E-08
    217   1.147450E-09   1.295267E-08
    218   1.085250E-09   1.297481E-08
    219   1.211288E-09   1.294690E-08
    220   1.336377E-09   1.291807E-08
    221   1.146005E-09   1.293635E-08
    222   4.171422E-41   1.339875E-08
    223   6.607124E-11   1.339865E-08
    224   2.763607E-41   1.337564E-08
    225   1.310898E-10   1.335227E-08
    226   6.565764E-11   1.337554E-08
    227   1.969282E-10   1.335152E-08
    228   1.308703E-10   1.332991E-08
    229   2.612964E-10   1.330600E-08
    230   1.963024E-10   1.332917E-08
    231   3.269030E-10   1.330461E-08
    232   2.608719E-10   1.328439E-08
    233   3.906504E-10   1.325994E-08
    234   3.260795E-10   1.328301E-08
    235   4.560262E-10   1.325791E-08
    236   3.900349E-10   1.323905E-08
    237   5.191811E-10   1.321404E-08
    238   4.550189E-10   1.323703E-08
    239   5.843271E-10   1.321138E-08
    240   5.183879E-10   1.319385E-08
    241   6.469165E-10   1.316829E-08
    242   5.831490E-10   1.319120E-08
    243   7.118333E-10   1.316499E-08
    244   6.459584E-10   1.314879E-08
    245   7.738832E-10   1.312265E-08
    246   7.104972E-10   1.314551E-08
    247   8.385714E-10   1.311873E-08
    248   7.727726E-10   1.310382E-08
    249   9.001067E-10   1.307710E-08
    250   8.370896E-10   1.309992E-08
    251   9.645669E-10   1.307256E-08
    252   8.988556E-10   1.305893E-08
    253   1.025611E-09   1.303163E-08
    254   9.629511E-10   1.305441E-08
    255   1.089844E-09   1.302646E-08
    256   1.024231E-09   1.301409E-08
    257   1.150420E-09   1.298619E-08
    258   1.088105E-09   1.300896E-08
    259   1.214425E-09   1.298041E-08
    260   1.148922E-09   1.296928E-08
    261   1.274556E-09   1.294078E-08
    262   1.212575E-09   1.296353E-08
    263   1.338333E-09   1.293439E-08
    264   1.463133E-09   1.290433E-08
    265   1.272950E-09   1.292448E-08
    266   4.197227E-41   1.344613E-08
    267   6.630768E-11   1.344603E-08
    268   2.780475E-41   1.342225E-08
    269   1.315398E-10   1.339810E-08
    270   6.588643E-11   1.342215E-08
    271   1.976069E-10   1.339735E-08
    272   1.313130E-10   1.337499E-08
    273   2.621669E-10   1.335033E-08
    274   1.969663E-10   1.337425E-08
    275   3.279948E-10   1.334894E-08
    276   2.617280E-10   1.332798E-08
    277   3.919131E-10   1.330280E-08
    278   3.271496E-10   1.332660E-08
    279   4.575028E-10   1.330076E-08
    280   3.912764E-10   1.328119E-08
    281   5.208086E-10   1.325546E-08
    282   4.564673E-10   1.327917E-08
    283   5.861614E-10   1.325279E-08
    284   5.199880E-10   1.323458E-08
    285   6.488826E-10   1.320831E-08
    286   5.849491E-10   1.323192E-08
    287   7.139992E-10   1.320500E-08
    288   6.478912E-10   1.318813E-08
    289   7.761626E-10   1.316130E-08
    290   7.126231E-10   1.318484E-08
    291   8.410439E-10   1.315737E-08
    292   7.750131E-10   1.314181E-08
    293   9.026752E-10   1.311442E-08
    294   8.395166E-10   1.313790E-08
    295   9.673218E-10   1.310986E-08
    296   9.013798E-10   1.309560E-08
    297   1.028445E-09   1.306764E-08
    298   9.656554E-10   1.309107E-08
    299   1.092858E-09   1.306246E-08
    300   1.027016E-09   1.304947E-08
    301   1.153498E-09   1.302093E-08
    302   1.091064E-09   1.304433E-08
    303   1.217676E-09   1.301514E-08
    304   1.151945E-09   1.300341E-08
    305   1.277854E-09   1.297427E-08
    306   1.215766E-09   1.299765E-08
    307   1.341800E-09   1.296786E-08
    308   1.276190E-09   1.295738E-08
    309   1.401538E-09   1.292764E-08
    310   1.339784E-09   1.295100E-08
    311   1.465250E-09   1.292062E-08
    312   1.589749E-09   1.288934E-08
    313   1.399772E-09   1.291136E-08
    314   4.223497E-41   1.349510E-08
    315   6.655201E-11   1.349500E-08
    316   2.797644E-41   1.347042E-08
    317   1.320050E-10   1.344549E-08
    318   6.612290E-11   1.347032E-08
    319   1.983086E-10   1.344473E-08
    320   1.317705E-10   1.342160E-08
    321   2.630669E-10   1.339617E-08
    322   1.976527E-10   1.342085E-08
    323   3.291235E-10   1.339477E-08
    324   2.626132E-10   1.337306E-08
    325   3.932188E-10   1.334712E-08
    326   3.282561E-10   1.337167E-08
    327   4.590298E-10   1.334508E-08
    328   3.925605E-10   1.332477E-08
    329   5.224920E-10   1.329831E-08
    330   4.579653E-10   1.332274E-08
    331   5.880586E-10   1.329563E-08
    332   5.216432E-10   1.327671E-08
    333   6.509167E-10   1.324971E-08
    334   5.868111E-10   1.327404E-08
    335   7.162400E-10   1.324640E-08
    336   6.498910E-10   1.322884E-08
    337   7.785215E-10   1.320130E-08
    338   7.148229E-10   1.322554E-08
    339   8.436026E-10   1.319736E-08
    340   7.773320E-10   1.318113E-08
    341   9.053339E-10   1.315305E-08
    342   8.420286E-10   1.317721E-08
    343   9.701735E-10   1.314848E-08
    344   9.039931E-10   1.313357E-08
    345   1.031380E-09   1.310493E-08
    346   9.684552E-10   1.312903E-08
    347   1.095979E-09   1.309974E-08
    348   1.029900E-09   1.308612E-08
    349   1.156685E-09   1.305691E-08
    350   1.094128E-09   1.308096E-08
    351   1.221044E-09   1.305110E-08
    352   1.155077E-09   1.303876E-08
    353   1.281273E-09   1.300898E-08
    354   1.219072E-09   1.303299E-08
    355   1.345391E-09   1.300255E-08
    356   1.279548E-09   1.299147E-08
    357   1.405165E-09   1.296110E-08
    358   1.343309E-09   1.298508E-08
    359   1.469045E-09   1.295407E-08
    360   1.403335E-09   1.294422E-08
    361   1.528385E-09   1.291326E-08
    362   1.466863E-09   1.293723E-08
    363   1.592025E-09   1.290562E-08
    364   1.716211E-09   1.287312E-08
    365   1.526460E-09   1.289699E-08
    366   4.250247E-41   1.354571E-08
    367   6.680447E-11   1.354561E-08
    368   2.815122E-41   1.352020E-08
    369   1.324857E-10   1.349445E-08
    370   6.636727E-11   1.352010E-08
    371   1.990337E-10   1.349370E-08
    372   1.322434E-10   1.346977E-08
    373   2.639973E-10   1.344354E-08
    374   1.983621E-10   1.346902E-08
    375   3.302903E-10   1.344214E-08
    376   2.635283E-10   1.341966E-08
    377   3.945687E-10   1.339294E-08
    378   3.293999E-10   1.341827E-08
    379   4.606084E-10   1.339089E-08
    380   3.938881E-10   1.336984E-08
    381   5.242328E-10   1.334261E-08
    382   4.595143E-10   1.336780E-08
    383   5.900205E-10   1.333993E-08
    384   5.233551E-10   1.332028E-08
    385   6.530206E-10   1.329254E-08
    386   5.887369E-10   1.331761E-08
    387   7.185577E-10   1.328922E-08
    388   6.519598E-10   1.327095E-08
    389   7.809620E-10   1.324268E-08
    390   7.170984E-10   1.326764E-08
    391   8.462497E-10   1.323873E-08
    392   7.797314E-10   1.322182E-08
    393   9.080854E-10   1.319302E-08
    394   8.446278E-10   1.321789E-08
    395   9.731246E-10   1.318844E-08
    396   9.066979E-10   1.317286E-08
    397   1.034418E-09   1.314353E-08
    398   9.713529E-10   1.316831E-08
    399   1.099210E-09   1.313832E-08
    400   1.032886E-09   1.312406E-08
    401   1.159986E-09   1.309417E-08
    402   1.097300E-09   1.311889E-08
    403   1.224530E-09   1.308834E-08
    404   1.158321E-09   1.307538E-08
    405   1.284813E-09   1.304493E-08
    406   1.222495E-09   1.306959E-08
    407   1.349112E-09   1.303849E-08
    408   1.283027E-09   1.302680E-08
    409   1.408924E-09   1.299577E-08
    410   1.346962E-09   1.302039E-08
    411   1.472977E-09   1.298872E-08
    412   1.407028E-09   1.297828E-08
    413   1.532341E-09   1.294668E-08
    414   1.470723E-09   1.297127E-08
    415   1.596148E-09   1.293902E-08
    416   1.530345E-09   1.292982E-08
    417   1.655085E-09   1.289763E-08
    418   1.593802E-09   1.292220E-08
    419   1.718647E-09   1.288937E-08
    420   1.842508E-09   1.285565E-08
    421   1.653000E-09   1.288138E-08
    422   4.277493E-41   1.359798E-08
    423   6.706527E-11   1.359789E-08
    424   2.832921E-41   1.357163E-08
    425   1.329825E-10   1.354505E-08
    426   6.661976E-11   1.357154E-08
    427   1.997829E-10   1.354430E-08
    428   1.327321E-10   1.351955E-08
    429   2.649587E-10   1.349250E-08
    430   1.990951E-10   1.351880E-08
    431   3.314961E-10   1.349110E-08
    432   2.644741E-10   1.346782E-08
    433   3.959641E-10   1.344030E-08
    434   3.305822E-10   1.346642E-08
    435   4.622401E-10   1.343825E-08
    436   3.952606E-10   1.341643E-08
    437   5.260325E-10   1.338842E-08
    438   4.611155E-10   1.341439E-08
    439   5.920489E-10   1.338572E-08
    440   5.251251E-10   1.336533E-08
    441   6.551962E-10   1.333682E-08
    442   5.907281E-10   1.336265E-08
    443   7.209544E-10   1.333349E-08
    444   6.540993E-10   1.331450E-08
    445   7.834862E-10   1.328549E-08
    446   7.194517E-10   1.331118E-08
    447   8.489876E-10   1.328152E-08
    448   7.822135E-10   1.326391E-08
    449   9.109320E-10   1.323438E-08
    450   8.473165E-10   1.325996E-08
    451   9.761777E-10   1.322978E-08
    452   9.094966E-10   1.321353E-08
    453   1.037562E-09   1.318347E-08
    454   9.743513E-10   1.320896E-08
    455   1.102553E-09   1.317825E-08
    456   1.035976E-09   1.316333E-08
    457   1.163402E-09   1.313274E-08
    458   1.100584E-09   1.315814E-08
    459   1.228140E-09   1.312690E-08
    460   1.161679E-09   1.311329E-08
    461   1.288479E-09   1.308215E-08
    462   1.226040E-09   1.310748E-08
    463   1.352964E-09   1.307569E-08
    464   1.286630E-09   1.306338E-08
    465   1.412817E-09   1.303168E-08
    466   1.350745E-09   1.305696E-08
    467   1.477050E-09   1.302461E-08
    468   1.410854E-09   1.301357E-08
    469   1.536440E-09   1.298131E-08
    470   1.474722E-09   1.300654E-08
    471   1.600420E-09   1.297363E-08
    472   1.534372E-09   1.296385E-08
    473   1.659369E-09   1.293102E-08
    474   1.597996E-09   1.295621E-08
    475   1.723098E-09   1.292273E-08
    476   1.657208E-09   1.291417E-08
    477   1.781625E-09   1.288076E-08
    478   1.720586E-09   1.290593E-08
    479   1.845103E-09   1.287187E-08
    480   1.968627E-09   1.283694E-08
    481   1.779381E-09   1.286454E-08
    482   4.305252E-41   1.365199E-08
    483   6.733466E-11   1.365189E-08
    484   2.851050E-41   1.362477E-08
    485   1.334957E-10   1.359733E-08
    486   6.688059E-11   1.362467E-08
    487   2.005569E-10   1.359657E-08
    488   1.332371E-10   1.357098E-08
    489   2.659522E-10   1.354309E-08
    490   1.998526E-10   1.357023E-08
    491   3.327420E-10   1.354168E-08
    492   2.654514E-10   1.351759E-08
    493   3.974062E-10   1.348925E-08
    494   3.318039E-10   1.351619E-08
    495   4.639265E-10   1.348719E-08
    496   3.966792E-10   1.346458E-08
    497   5.278928E-10   1.343577E-08
    498   4.627704E-10   1.346253E-08
    499   5.941455E-10   1.343306E-08
    500   5.269549E-10   1.341190E-08
    501   6.574455E-10   1.338261E-08
    502   5.927866E-10   1.340921E-08
    503   7.234323E-10   1.337927E-08
    504   6.563115E-10   1.335953E-08
    505   7.860965E-10   1.332975E-08
    506   7.218851E-10   1.335621E-08
    507   8.518188E-10   1.332577E-08
    508   7.847805E-10   1.330743E-08
    509   9.138763E-10   1.327716E-08
    510   8.500972E-10   1.330348E-08
    511   9.793356E-10   1.327255E-08
    512   9.123918E-10   1.325559E-08
    513   1.040814E-09   1.322480E-08
    514   9.774530E-10   1.325101E-08
    515   1.106012E-09   1.321956E-08
    516   1.039174E-09   1.320396E-08
    517   1.166938E-09   1.317265E-08
    518   1.103981E-09   1.319876E-08
    519   1.231875E-09   1.316679E-08
    520   1.165155E-09   1.315252E-08
    521   1.292275E-09   1.312068E-08
    522   1.229708E-09   1.314670E-08
    523   1.356951E-09   1.311421E-08
    524   1.290361E-09   1.310125E-08
    525   1.416849E-09   1.306887E-08
    526   1.354661E-09   1.309481E-08
    527   1.481267E-09   1.306178E-08
    528   1.414816E-09   1.305012E-08
    529   1.540686E-09   1.301719E-08
    530   1.478864E-09   1.304307E-08
    531   1.604845E-09   1.300948E-08
    532   1.538544E-09   1.299909E-08
    533   1.663808E-09   1.296561E-08
    534   1.602341E-09   1.299144E-08
    535   1.727709E-09   1.295730E-08
    536   1.661569E-09   1.294816E-08
    537   1.786237E-09   1.291410E-08
    538   1.725114E-09   1.293989E-08
    539   1.849881E-09   1.290519E-08
    540   1.783911E-09   1.289728E-08
    541   1.907994E-09   1.286265E-08
    542   1.847205E-09   1.288842E-08
    543   1.971382E-09   1.285314E-08
    544   2.094557E-09   1.281699E-08
    545   1.905591E-09   1.284645E-08
    546   4.333539E-41   1.370777E-08
    547   6.761289E-11   1.370767E-08
    548   2.869519E-41   1.367965E-08
    549   1.340259E-10   1.365133E-08
    550   6.715002E-11   1.367956E-08
    551   2.013565E-10   1.365057E-08
    552   1.337587E-10   1.362411E-08
    553   2.669787E-10   1.359536E-08
    554   2.006350E-10   1.362336E-08
    555   3.340292E-10   1.359395E-08
    556   2.664613E-10   1.356902E-08
    557   3.988963E-10   1.353983E-08
    558   3.330662E-10   1.356761E-08
    559   4.656690E-10   1.353776E-08
    560   3.981452E-10   1.351433E-08
    561   5.298153E-10   1.348470E-08
    562   4.644807E-10   1.351228E-08
    563   5.963122E-10   1.348199E-08
    564   5.288461E-10   1.346003E-08
    565   6.597705E-10   1.342994E-08
    566   5.949141E-10   1.345734E-08
    567   7.259935E-10   1.342658E-08
    568   6.585984E-10   1.340608E-08
    569   7.887952E-10   1.337551E-08
    570   7.244005E-10   1.340275E-08
    571   8.547460E-10   1.337152E-08
    572   7.874346E-10   1.335244E-08
    573   9.169210E-10   1.332139E-08
    574   8.529724E-10   1.334847E-08
    575   9.826011E-10   1.331677E-08
    576   9.153860E-10   1.329909E-08
    577   1.044178E-09   1.326754E-08
    578   9.806608E-10   1.329449E-08
    579   1.109589E-09   1.326229E-08
    580   1.042482E-09   1.324599E-08
    581   1.170596E-09   1.321394E-08
    582   1.107495E-09   1.324077E-08
    583   1.235739E-09   1.320807E-08
    584   1.168752E-09   1.319312E-08
    585   1.296202E-09   1.316056E-08
    586   1.233504E-09   1.318728E-08
    587   1.361078E-09   1.315406E-08
    588   1.294222E-09   1.314045E-08
    589   1.421022E-09   1.310736E-08
    590   1.358714E-09   1.313399E-08
    591   1.485632E-09   1.310025E-08
    592   1.418918E-09   1.308795E-08
    593   1.545082E-09   1.305433E-08
    594   1.483152E-09   1.308088E-08
    595   1.609427E-09   1.304661E-08
    596   1.542865E-09   1.303560E-08
    597   1.668405E-09   1.300143E-08
    598   1.606841E-09   1.302792E-08
    599   1.732486E-09   1.299310E-08
    600   1.666086E-09   1.298336E-08
    601   1.791015E-09   1.294865E-08
    602   1.729805E-09   1.297508E-08
    603   1.854832E-09   1.293971E-08
    604   1.788605E-09   1.293122E-08
    605   1.912933E-09   1.289594E-08
    606   1.852066E-09   1.292233E-08
    607   1.976486E-09   1.288641E-08
    608   1.910441E-09   1.287915E-08
    609   2.034179E-09   1.284330E-08
    610   1.973646E-09   1.286966E-08
    611   2.097470E-09   1.283316E-08
    612   2.220284E-09   1.279581E-08
    613   2.031617E-09   1.282712E-08
    614   4.362372E-41   1.376538E-08
    615   6.790022E-11   1.376528E-08
    616   2.888342E-41   1.373634E-08
    617   1.345735E-10   1.370711E-08
    618   6.742829E-11   1.373625E-08
    619   2.021823E-10   1.370635E-08
    620   1.342976E-10   1.367899E-08
    621   2.680390E-10   1.364936E-08
    622   2.014433E-10   1.367824E-08
    623   3.353588E-10   1.364794E-08
    624   2.675045E-10   1.362214E-08
    625   4.004358E-10   1.359209E-08
    626   3.343702E-10   1.362073E-08
    627   4.674692E-10   1.359001E-08
    628   3.996598E-10   1.356575E-08
    629   5.318019E-10   1.353526E-08
    630   4.662477E-10   1.356369E-08
    631   5.985511E-10   1.353254E-08
    632   5.308005E-10   1.350977E-08
    633   6.621734E-10   1.347885E-08
    634   5.971127E-10   1.350707E-08
    635   7.286405E-10   1.347548E-08
    636   6.609621E-10   1.345419E-08
    637   7.915847E-10   1.342281E-08
    638   7.270004E-10   1.345085E-08
    639   8.577716E-10   1.341881E-08
    640   7.901785E-10   1.339897E-08
    641   9.200689E-10   1.336712E-08
    642   8.559447E-10   1.339499E-08
    643   9.859773E-10   1.336248E-08
    644   9.184819E-10   1.334407E-08
    645   1.047657E-09   1.331175E-08
    646   9.839776E-10   1.333946E-08
    647   1.113289E-09   1.330648E-08
    648   1.045903E-09   1.328946E-08
    649   1.174380E-09   1.325665E-08
    650   1.111130E-09   1.328423E-08
    651   1.239736E-09   1.325076E-08
    652   1.172472E-09   1.323512E-08
    653   1.300265E-09   1.320181E-08
    654   1.237431E-09   1.322926E-08
    655   1.365347E-09   1.319530E-08
    656   1.298216E-09   1.318101E-08
    657   1.425341E-09   1.314720E-08
    658   1.362908E-09   1.317454E-08
    659   1.490150E-09   1.314007E-08
    660   1.423163E-09   1.312711E-08
    661   1.549633E-09   1.309278E-08
    662   1.487590E-09   1.312002E-08
    663   1.614170E-09   1.308504E-08
    664   1.547338E-09   1.307339E-08
    665   1.673166E-09   1.303853E-08
    666   1.611499E-09   1.306569E-08
    667   1.737432E-09   1.303018E-08
    668   1.670765E-09   1.301982E-08
    669   1.795964E-09   1.298443E-08
    670   1.734662E-09   1.301152E-08
    671   1.859960E-09   1.297547E-08
    672   1.793468E-09   1.296638E-08
    673   1.918050E-09   1.293044E-08
    674   1.857102E-09   1.295747E-08
    675   1.981776E-09   1.292088E-08
    676   1.915468E-09   1.291304E-08
    677   2.039444E-09   1.287654E-08
    678   1.978839E-09   1.290353E-08
    679   2.102901E-09   1.286638E-08
    680   2.036788E-09   1.285977E-08
    681   2.160168E-09   1.282271E-08
    682   2.099896E-09   1.284967E-08
    683   2.223356E-09   1.281195E-08
    684   2.345798E-09   1.277340E-08
    685   2.157447E-09   1.280656E-08
    686   4.391770E-41   1.382486E-08
    687   6.819694E-11   1.382477E-08
    688   4.421757E-41   1.388629E-08
    689   6.850340E-11   1.388620E-08
    690   2.907528E-41   1.379488E-08
    691   1.351391E-10   1.376471E-08
    692   6.771567E-11   1.379479E-08
    693   2.030352E-10   1.376395E-08
    694   1.348541E-10   1.373568E-08
    695   2.691341E-10   1.370513E-08
    696   2.022781E-10   1.373492E-08
    697   3.367322E-10   1.370370E-08
    698   2.685821E-10   1.367702E-08
    699   4.020261E-10   1.364607E-08
    700   3.357172E-10   1.367560E-08
    701   4.693288E-10   1.364399E-08
    702   4.012245E-10   1.361886E-08
    703   5.338544E-10   1.358750E-08
    704   4.680732E-10   1.361679E-08
    705   6.008642E-10   1.358477E-08
    706   5.328198E-10   1.356117E-08
    707   6.646563E-10   1.352939E-08
    708   5.993843E-10   1.355846E-08
    709   7.313755E-10   1.352601E-08
    710   6.634047E-10   1.350391E-08
    711   7.944677E-10   1.347170E-08
    712   7.296871E-10   1.350056E-08
    713   8.608985E-10   1.346768E-08
    714   7.930144E-10   1.344706E-08
    715   9.233226E-10   1.341439E-08
    716   8.590167E-10   1.344306E-08
    717   9.894670E-10   1.340974E-08
    718   9.216823E-10   1.339056E-08
    719   1.051254E-09   1.335745E-08
    720   9.874063E-10   1.338594E-08
    721   1.117114E-09   1.335216E-08
    722   1.049441E-09   1.333441E-08
    723   1.178292E-09   1.330082E-08
    724   1.114888E-09   1.332915E-08
    725   1.243869E-09   1.329491E-08
    726   1.176320E-09   1.327855E-08
    727   1.304468E-09   1.324449E-08
    728   1.241492E-09   1.327268E-08
    729   1.369763E-09   1.323795E-08
    730   1.302349E-09   1.322297E-08
    731   1.429809E-09   1.318841E-08
    732   1.367247E-09   1.321648E-08
    733   1.494824E-09   1.318126E-08
