 *** DISPLACEMENT ***
  NODE         U              V
    167   8.940499E-10   1.298913E-08
    168   8.917800E-10   1.295615E-08
    169   1.091951E-09   1.387459E-08
    170   1.087054E-09   1.381237E-08
    171   1.082311E-09   1.375211E-08
    172   1.077719E-09   1.369375E-08
    173   1.073271E-09   1.363724E-08
    174   1.068965E-09   1.358253E-08
    175   1.064797E-09   1.352956E-08
    176   1.060761E-09   1.347829E-08
    177   1.056856E-09   1.342866E-08
    178   1.053077E-09   1.338064E-08
    179   1.049420E-09   1.333418E-08
    180   1.045883E-09   1.328924E-08
    181   1.042462E-09   1.324577E-08
    182   1.039155E-09   1.320374E-08
    183   1.035957E-09   1.316311E-08
    184   1.032867E-09   1.312385E-08
    185   1.029881E-09   1.308591E-08
    186   1.026998E-09   1.304926E-08
    187   1.024213E-09   1.301388E-08
    188   1.021525E-09   1.297973E-08
    189   1.018932E-09   1.294677E-08
    190   1.228109E-09   1.386320E-08
    191   1.222602E-09   1.380103E-08
    192   1.217268E-09   1.374082E-08
    193   1.212102E-09   1.368251E-08
    194   1.207100E-09   1.362605E-08
    195   1.202257E-09   1.357138E-08
    196   1.197569E-09   1.351845E-08
    197   1.193031E-09   1.346722E-08
    198   1.188638E-09   1.341764E-08
    199   1.184388E-09   1.336966E-08
    200   1.180275E-09   1.332324E-08
    201   1.176297E-09   1.327833E-08
    202   1.172450E-09   1.323490E-08
    203   1.168730E-09   1.319290E-08
    204   1.165134E-09   1.315231E-08
    205   1.161658E-09   1.311307E-08
    206   1.158300E-09   1.307517E-08
    207   1.155057E-09   1.303855E-08
    208   1.151925E-09   1.300320E-08
    209   1.148902E-09   1.296907E-08
    210   1.145985E-09   1.293615E-08
    211   1.364149E-09   1.385048E-08
    212   1.358031E-09   1.378837E-08
    213   1.352107E-09   1.372821E-08
    214   1.346369E-09   1.366995E-08
    215   1.340813E-09   1.361354E-08
    216   1.335434E-09   1.355892E-08
    217   1.330226E-09   1.350605E-08
    218   1.325185E-09   1.345486E-08
    219   1.320306E-09   1.340532E-08
    220   1.315585E-09   1.335739E-08
    221   1.311017E-09   1.331101E-08
    222   1.306598E-09   1.326614E-08
    223   1.302324E-09   1.322275E-08
    224   1.298192E-09   1.318079E-08
    225   1.294198E-09   1.314023E-08
    226   1.290337E-09   1.310104E-08
    227   1.286607E-09   1.306317E-08
    228   1.283004E-09   1.302658E-08
    229   1.279526E-09   1.299126E-08
    230   1.276168E-09   1.295717E-08
    231   1.272928E-09   1.292427E-08
    232   1.500057E-09   1.383642E-08
    233   1.493330E-09   1.377437E-08
    234   1.486815E-09   1.371427E-08
    235   1.480506E-09   1.365608E-08
    236   1.474397E-09   1.359972E-08
    237   1.468481E-09   1.354516E-08
    238   1.462755E-09   1.349234E-08
    239   1.457211E-09   1.344120E-08
    240   1.451846E-09   1.339172E-08
    241   1.446655E-09   1.334383E-08
    242   1.441632E-09   1.329749E-08
    243   1.436773E-09   1.325267E-08
    244   1.432073E-09   1.320933E-08
    245   1.427529E-09   1.316741E-08
    246   1.423137E-09   1.312690E-08
    247   1.418892E-09   1.308774E-08
    248   1.414790E-09   1.304990E-08
    249   1.410828E-09   1.301336E-08
    250   1.407003E-09   1.297808E-08
    251   1.403311E-09   1.294402E-08
    252   1.399748E-09   1.291115E-08
    253   1.635821E-09   1.382103E-08
    254   1.628485E-09   1.375904E-08
    255   1.621381E-09   1.369902E-08
    256   1.614500E-09   1.364088E-08
    257   1.607838E-09   1.358459E-08
    258   1.601387E-09   1.353009E-08
    259   1.595142E-09   1.347733E-08
    260   1.589097E-09   1.342625E-08
    261   1.583247E-09   1.337682E-08
    262   1.577585E-09   1.332898E-08
    263   1.572107E-09   1.328270E-08
    264   1.566809E-09   1.323793E-08
    265   1.561684E-09   1.319463E-08
    266   1.556729E-09   1.315276E-08
    267   1.551939E-09   1.311229E-08
    268   1.547309E-09   1.307318E-08
    269   1.542837E-09   1.303539E-08
    270   1.538516E-09   1.299888E-08
    271   1.534345E-09   1.296364E-08
    272   1.530318E-09   1.292962E-08
    273   1.526433E-09   1.289679E-08
    274   1.771427E-09   1.380430E-08
    275   1.763483E-09   1.374239E-08
    276   1.755790E-09   1.368244E-08
    277   1.748339E-09   1.362438E-08
    278   1.741124E-09   1.356815E-08
    279   1.734139E-09   1.351372E-08
    280   1.727376E-09   1.346102E-08
    281   1.720830E-09   1.341000E-08
    282   1.714495E-09   1.336063E-08
    283   1.708364E-09   1.331285E-08
    284   1.702432E-09   1.326663E-08
    285   1.696694E-09   1.322191E-08
    286   1.691144E-09   1.317866E-08
    287   1.685778E-09   1.313685E-08
    288   1.680591E-09   1.309642E-08
    289   1.675578E-09   1.305736E-08
    290   1.670735E-09   1.301961E-08
    291   1.666056E-09   1.298315E-08
    292   1.661539E-09   1.294795E-08
    293   1.657178E-09   1.291397E-08
    294   1.652971E-09   1.288118E-08
    295   1.906863E-09   1.378624E-08
    296   1.898311E-09   1.372442E-08
    297   1.890030E-09   1.366454E-08
    298   1.882009E-09   1.360655E-08
    299   1.874243E-09   1.355041E-08
    300   1.866724E-09   1.349604E-08
    301   1.859444E-09   1.344341E-08
    302   1.852397E-09   1.339246E-08
    303   1.845577E-09   1.334315E-08
    304   1.838978E-09   1.329544E-08
    305   1.832592E-09   1.324927E-08
    306   1.826416E-09   1.320462E-08
    307   1.820442E-09   1.316143E-08
    308   1.814666E-09   1.311966E-08
    309   1.809082E-09   1.307929E-08
    310   1.803685E-09   1.304028E-08
    311   1.798471E-09   1.300258E-08
    312   1.793435E-09   1.296617E-08
    313   1.788573E-09   1.293101E-08
    314   1.783879E-09   1.289708E-08
    315   1.779350E-09   1.286433E-08
    316   2.042114E-09   1.376686E-08
    317   2.032957E-09   1.370512E-08
    318   2.024087E-09   1.364533E-08
    319   2.015498E-09   1.358742E-08
    320   2.007181E-09   1.353135E-08
    321   1.999128E-09   1.347706E-08
    322   1.991332E-09   1.342451E-08
    323   1.983786E-09   1.337363E-08
    324   1.976482E-09   1.332439E-08
    325   1.969414E-09   1.327674E-08
    326   1.962576E-09   1.323064E-08
    327   1.955961E-09   1.318605E-08
    328   1.949564E-09   1.314292E-08
