 *** DISPLACEMENT ***
  NODE         U              V
     62  -6.349206E-10   2.005013E-09
     63  -7.936508E-10   1.503759E-09
     64  -9.523810E-10   1.002506E-09
     65  -1.111111E-09   5.012531E-10
     66   3.174603E-10   5.513784E-09
     67   1.587302E-10   5.012531E-09
     68  -9.545664E-22   4.511278E-09
     69  -1.587302E-10   4.010025E-09
     70  -3.174603E-10   3.508772E-09
     71  -4.761905E-10   3.007519E-09
     72  -6.349206E-10   2.506266E-09
     73  -7.936508E-10   2.005013E-09
     74  -9.523810E-10   1.503759E-09
     75  -1.111111E-09   1.002506E-09
     76   3.174603E-10   6.015038E-09
     77   1.587302E-10   5.513784E-09
     78  -1.062513E-21   5.012531E-09
     79  -1.587302E-10   4.511278E-09
     80  -3.174603E-10   4.010025E-09
     81  -4.761905E-10   3.508772E-09
     82  -6.349206E-10   3.007519E-09
     83  -7.936508E-10   2.506266E-09
     84  -9.523810E-10   2.005013E-09
     85  -1.111111E-09   1.503759E-09
     86   3.174603E-10   6.516291E-09
     87   1.587302E-10   6.015038E-09
     88  -1.175630E-21   5.513784E-09
     89  -1.587302E-10   5.012531E-09
     90  -3.174603E-10   4.511278E-09
     91  -4.761905E-10   4.010025E-09
     92  -6.349206E-10   3.508772E-09
     93  -7.936508E-10   3.007519E-09
     94  -9.523810E-10   2.506266E-09
     95  -1.111111E-09   2.005013E-09
     96   3.174603E-10   7.017544E-09
     97   1.587302E-10   6.516291E-09
     98  -1.285645E-21   6.015038E-09
     99  -1.587302E-10   5.513784E-09
    100  -3.174603E-10   5.012531E-09
    101  -4.761905E-10   4.511278E-09
    102  -6.349206E-10   4.010025E-09
    103  -7.936508E-10   3.508772E-09
    104  -9.523810E-10   3.007519E-09
    105  -1.111111E-09   2.506266E-09
    106   3.174603E-10   7.518797E-09
    107   1.587302E-10   7.017544E-09
    108  -1.395660E-21   6.516291E-09
    109  -1.587302E-10   6.015038E-09
    110  -3.174603E-10   5.513784E-09
    111  -4.761905E-10   5.012531E-09
    112  -6.349206E-10   4.511278E-09
    113  -7.936508E-10   4.010025E-09
    114  -9.523810E-10   3.508772E-09
    115  -1.111111E-09   3.007519E-09
    116   3.174603E-10   8.020050E-09
    117   1.587302E-10   7.518797E-09
    118  -1.503401E-21   7.017544E-09
    119  -1.587302E-10   6.516291E-09
    120  -3.174603E-10   6.015038E-09
    121  -4.761905E-10   5.513784E-09
    122  -6.349206E-10   5.012531E-09
    123  -7.936508E-10   4.511278E-09
    124  -9.523810E-10   4.010025E-09
    125  -1.111111E-09   3.508772E-09
    126   3.174603E-10   8.521303E-09
    127   1.587302E-10   8.020050E-09
    128  -1.611968E-21   7.518797E-09
    129  -1.587302E-10   7.017544E-09
    130  -3.174603E-10   6.516291E-09
    131  -4.761905E-10   6.015038E-09
    132  -6.349206E-10   5.513784E-09
    133  -7.936508E-10   5.012531E-09
    134  -9.523810E-10   4.511278E-09
    135  -1.111111E-09   4.010025E-09
    136   3.174603E-10   9.022556E-09
    137   1.587302E-10   8.521303E-09
    138  -1.724051E-21   8.020050E-09
    139  -1.587302E-10   7.518797E-09
    140  -3.174603E-10   7.017544E-09
    141  -4.761905E-10   6.516291E-09
    142  -6.349206E-10   6.015038E-09
    143  -7.936508E-10   5.513784E-09
    144  -9.523810E-10   5.012531E-09
    145  -1.111111E-09   4.511278E-09
    146   3.174603E-10   9.523810E-09
    147   1.587302E-10   9.022556E-09
    148  -1.836755E-21   8.521303E-09
    149  -1.587302E-10   8.020050E-09
    150  -3.174603E-10   7.518797E-09
    151  -4.761905E-10   7.017544E-09
    152  -6.349206E-10   6.516291E-09
    153  -7.936508E-10   6.015038E-09
    154  -9.523810E-10   5.513784E-09
    155  -1.111111E-09   5.012531E-09
    156   1.587302E-10   9.523810E-09
    157  -1.948010E-21   9.022556E-09
    158  -1.587302E-10   8.521303E-09
    159  -3.174603E-10   8.020050E-09
    160  -4.761905E-10   7.518797E-09
    161  -6.349206E-10   7.017544E-09
    162  -7.936508E-10   6.516291E-09
    163  -9.523810E-10   6.015038E-09
    164  -1.111111E-09   5.513784E-09
    165  -2.057508E-21   9.523810E-09
    166  -1.587302E-10   9.022556E-09
    167  -3.174603E-10   8.521303E-09
    168  -4.761905E-10   8.020050E-09
    169  -6.349206E-10   7.518797E-09
    170  -7.936508E-10   7.017544E-09
    171  -9.523810E-10   6.516291E-09
    172  -1.111111E-09   6.015038E-09
    173  -1.587302E-10   9.523810E-09
    174  -3.174603E-10   9.022556E-09
    175  -4.761905E-10   8.521303E-09
    176  -6.349206E-10   8.020050E-09
    177  -7.936508E-10   7.518797E-09
    178  -9.523810E-10   7.017544E-09
    179  -1.111111E-09   6.516291E-09
    180  -3.174603E-10   9.523810E-09
    181  -4.761905E-10   9.022556E-09
    182  -6.349206E-10   8.521303E-09
    183  -7.936508E-10   8.020050E-09
    184  -9.523810E-10   7.518797E-09
    185  -1.111111E-09   7.017544E-09
    186  -4.761905E-10   9.523810E-09
    187  -6.349206E-10   9.022556E-09
    188  -7.936508E-10   8.521303E-09
    189  -9.523810E-10   8.020050E-09
    190  -1.111111E-09   7.518797E-09
    191  -6.349206E-10   9.523810E-09
    192  -7.936508E-10   9.022556E-09
    193  -9.523810E-10   8.521303E-09
    194  -1.111111E-09   8.020050E-09
    195  -7.936508E-10   9.523810E-09
    196  -9.523810E-10   9.022556E-09
    197  -1.111111E-09   8.521303E-09
    198  -9.523810E-10   9.523810E-09
    199  -1.111111E-09   9.022556E-09
    200  -1.111111E-09   9.523810E-09
 
 *** NODAL STRESS ***
  NODE         SXX            SYY            SXY            SI            S2
----------------------------------------------------------------------------------
      1  -1.065814E-14   1.000000E+01   1.002161E-14   1.000000E+01  -1.065814E-14
      2  -4.588922E-15   1.000000E+01   8.948194E-15   1.000000E+01  -4.440892E-15
      3  -1.598721E-14   1.000000E+01   1.135783E-14   1.000000E+01  -1.598721E-14
      4   2.960595E-16   1.000000E+01   4.995316E-15   1.000000E+01   0.000000E+00
      5  -5.921189E-15   1.000000E+01   1.306712E-14   1.000000E+01  -6.217249E-15
      6   9.621933E-15   1.000000E+01   2.478061E-14   1.000000E+01   9.769963E-15
      7   3.404684E-15   1.000000E+01   1.696376E-15   1.000000E+01   3.552714E-15
      8   3.774758E-15   1.000000E+01   8.258357E-15   1.000000E+01   3.552714E-15
      9   1.687539E-14   1.000000E+01   2.048452E-14   1.000000E+01   1.687539E-14
     10   3.656334E-14   1.000000E+01   1.943575E-14   1.000000E+01   3.641532E-14
     11  -5.033011E-15   1.000000E+01   3.327285E-15   1.000000E+01  -5.329071E-15
     12   2.220446E-15   1.000000E+01   7.396170E-15   1.000000E+01   1.776357E-15
     13   4.884981E-15   1.000000E+01   1.469118E-14   1.000000E+01   4.440892E-15
     14   1.517305E-14   1.000000E+01   1.334581E-14   1.000000E+01   1.509903E-14
     15   2.264855E-14   1.000000E+01   8.128640E-15   1.000000E+01   2.309264E-14
     16  -1.332268E-15   1.000000E+01   6.297141E-15   1.000000E+01  -1.776357E-15
     17  -7.401487E-17   1.000000E+01   5.898582E-15   1.000000E+01   0.000000E+00
     18   1.702342E-15   1.000000E+01   1.031160E-14   1.000000E+01   1.776357E-15
     19   5.847175E-15   1.000000E+01   1.102656E-14   1.000000E+01   5.329071E-15
     20   1.428487E-14   1.000000E+01   6.625774E-15   1.000000E+01   1.421085E-14
     21   1.598721E-14   1.000000E+01   3.451888E-15   1.000000E+01   1.598721E-14
     22  -3.700743E-15   1.000000E+01   3.802220E-15   1.000000E+01  -3.552714E-15
     23  -2.960595E-16   1.000000E+01   5.200073E-15   1.000000E+01  -8.881784E-16
     24   2.220446E-16   1.000000E+01   8.981459E-15   1.000000E+01   0.000000E+00
     25   5.625130E-15   1.000000E+01   8.937060E-15   1.000000E+01   5.329071E-15
     26   1.006602E-14   1.000000E+01   7.286339E-15   1.000000E+01   9.769963E-15
     27   1.317465E-14   1.000000E+01   4.827132E-15   1.000000E+01   1.332268E-14
     28   1.080617E-14   1.000000E+01   3.117835E-15   1.000000E+01   1.065814E-14
     29  -1.036208E-15   1.000000E+01   4.072587E-15   1.000000E+01  -8.881784E-16
     30  -3.404684E-15   1.000000E+01   3.556632E-15   1.000000E+01  -3.552714E-15
     31  -3.700743E-15   1.000000E+01   8.747798E-15   1.000000E+01  -3.552714E-15
     32  -8.881784E-16   1.000000E+01   1.076089E-14   1.000000E+01  -8.881784E-16
     33   7.253457E-15   1.000000E+01   7.875618E-15   1.000000E+01   7.105427E-15
     34   8.141636E-15   1.000000E+01   7.758343E-15   1.000000E+01   7.993606E-15
     35   8.067621E-15   1.000000E+01   4.605496E-15   1.000000E+01   7.993606E-15
     36   7.401487E-15   1.000000E+01   3.563240E-15   1.000000E+01   7.105427E-15
     37   6.217249E-15   1.000000E+01  -4.099227E-15   1.000000E+01   6.217249E-15
     38  -7.401487E-17   1.000000E+01   4.748361E-15   1.000000E+01   0.000000E+00
     39  -5.255056E-15   1.000000E+01   3.789228E-15   1.000000E+01  -5.329071E-15
     40  -6.883383E-15   1.000000E+01   9.657313E-15   1.000000E+01  -7.105427E-15
     41  -1.998401E-15   1.000000E+01   8.925988E-15   1.000000E+01  -2.664535E-15
     42   7.401487E-15   1.000000E+01   6.122542E-15   1.000000E+01   7.105427E-15
     43   8.807769E-15   1.000000E+01   7.145911E-15   1.000000E+01   8.881784E-15
     44   7.327472E-15   1.000000E+01   4.197679E-15   1.000000E+01   7.105427E-15
     45   3.404684E-15   1.000000E+01   3.340537E-15   1.000000E+01   3.552714E-15
     46   2.590520E-14   1.000000E+01  -9.165296E-15   1.000000E+01   2.575717E-14
     47   6.291264E-15   1.000000E+01  -1.813756E-15   1.000000E+01   6.217249E-15
     48  -5.181041E-15   1.000000E+01   7.771520E-15   1.000000E+01  -5.329071E-15
     49  -6.217249E-15   1.000000E+01   5.005757E-15   1.000000E+01  -6.217249E-15
     50  -4.070818E-15   1.000000E+01   5.997623E-15   1.000000E+01  -4.440892E-15
     51   6.809368E-15   1.000000E+01   3.024372E-15   1.000000E+01   6.217249E-15
     52   1.487699E-14   1.000000E+01   7.123998E-15   1.000000E+01   1.509903E-14
     53   8.363680E-15   1.000000E+01   9.941747E-15   1.000000E+01   8.881784E-15
     54   3.330669E-15   1.000000E+01   4.771457E-15   1.000000E+01   2.664535E-15
     55   8.881784E-16   1.000000E+01   3.006483E-15   1.000000E+01   8.881784E-16
     56  -2.960595E-15   1.000000E+01  -1.315800E-14   1.000000E+01  -2.664535E-15
     57   6.735353E-15   1.000000E+01  -4.159990E-15   1.000000E+01   6.217249E-15
     58  -4.440892E-15   1.000000E+01   9.262901E-15   1.000000E+01  -4.440892E-15
     59  -2.294461E-15   1.000000E+01   7.289270E-15   1.000000E+01  -1.776357E-15
     60  -1.628327E-15   1.000000E+01  -3.931309E-16   1.000000E+01  -1.776357E-15
     61   5.181041E-15   1.000000E+01  -8.750811E-17   1.000000E+01   5.329071E-15
     62   1.650532E-14   1.000000E+01   6.139016E-15   1.000000E+01   1.598721E-14
     63   1.191639E-14   1.000000E+01   1.304192E-14   1.000000E+01   1.243450E-14
     64   5.847175E-15   1.000000E+01   9.004839E-15   1.000000E+01   5.329071E-15
     65   5.033011E-15   1.000000E+01   1.967110E-15   1.000000E+01   5.329071E-15
     66  -2.649732E-14   1.000000E+01  -6.179529E-15   1.000000E+01  -2.664535E-14
     67  -9.992007E-15   1.000000E+01  -8.741129E-15   1.000000E+01  -9.769963E-15
     68  -2.590520E-15   1.000000E+01   2.620365E-15   1.000000E+01  -2.664535E-15
     69  -9.621933E-16   1.000000E+01   2.441240E-16   1.000000E+01  -8.881784E-16
     70  -9.621933E-16   1.000000E+01  -7.301679E-15   1.000000E+01  -8.881784E-16
     71   2.442491E-15   1.000000E+01  -3.672323E-15   1.000000E+01   2.664535E-15
     72   1.021405E-14   1.000000E+01   3.601615E-15   1.000000E+01   9.769963E-15
     73   1.265654E-14   1.000000E+01   1.305768E-14   1.000000E+01   1.243450E-14
     74   6.217249E-15   1.000000E+01   1.311852E-14   1.000000E+01   6.217249E-15
     75   2.220446E-15   1.000000E+01   6.016255E-15   1.000000E+01   1.776357E-15
     76  -7.845576E-15   1.000000E+01  -3.342625E-15   1.000000E+01  -7.993606E-15
     77  -3.182639E-15   1.000000E+01  -1.278261E-14   1.000000E+01  -3.552714E-15
     78   5.551115E-15   1.000000E+01  -1.326885E-14   1.000000E+01   5.329071E-15
     79  -3.404684E-15   1.000000E+01  -1.099516E-14   1.000000E+01  -3.552714E-15
     80  -3.996803E-15   1.000000E+01  -1.042540E-14   1.000000E+01  -4.440892E-15
     81   7.401487E-16   1.000000E+01  -2.787576E-16   1.000000E+01   8.881784E-16
     82   3.922788E-15   1.000000E+01   1.182145E-14   1.000000E+01   3.552714E-15
     83   7.031412E-15   1.000000E+01   1.494809E-14   1.000000E+01   7.105427E-15
     84   6.143234E-15   1.000000E+01   1.113209E-14   1.000000E+01   6.217249E-15
     85   1.924387E-15   1.000000E+01   7.362787E-15   1.000000E+01   1.776357E-15
     86   1.036208E-15   1.000000E+01  -3.175726E-15   1.000000E+01   8.881784E-16
     87   9.547918E-15   1.000000E+01  -1.536400E-14   1.000000E+01   9.769963E-15
     88   1.280457E-14   1.000000E+01  -2.340565E-14   1.000000E+01   1.243450E-14
     89   3.848773E-15   1.000000E+01  -1.482244E-14   1.000000E+01   3.552714E-15
     90  -3.848773E-15   1.000000E+01  -1.324240E-14   1.000000E+01  -4.440892E-15
     91  -3.034610E-15   1.000000E+01   7.371818E-17   1.000000E+01  -3.552714E-15
     92   4.070818E-15   1.000000E+01   1.977546E-14   1.000000E+01   3.552714E-15
     93   3.478699E-15   1.000000E+01   1.983874E-14   1.000000E+01   3.552714E-15
     94   3.330669E-15   1.000000E+01   5.843533E-15   1.000000E+01   3.552714E-15
     95   5.477100E-15   1.000000E+01  -1.097106E-15   1.000000E+01   5.329071E-15
     96   1.391480E-14   1.000000E+01   7.339428E-15   1.000000E+01   1.332268E-14
     97   2.412885E-14   1.000000E+01  -6.838389E-15   1.000000E+01   2.398082E-14
     98   2.420286E-14   1.000000E+01  -1.494092E-14   1.000000E+01   2.398082E-14
     99   1.857773E-14   1.000000E+01  -1.258375E-14   1.000000E+01   1.865175E-14
    100   1.317465E-14   1.000000E+01  -1.542095E-14   1.000000E+01   1.332268E-14
    101   4.514907E-15   1.000000E+01  -1.043148E-14   1.000000E+01   4.440892E-15
    102   1.924387E-15   1.000000E+01   1.494124E-14   1.000000E+01   1.776357E-15
    103   5.921189E-15   1.000000E+01   1.659095E-14   1.000000E+01   6.217249E-15
    104   2.738550E-15   1.000000E+01   8.775254E-15   1.000000E+01   2.664535E-15
    105   3.996803E-15   1.000000E+01   1.047227E-15   1.000000E+01   3.552714E-15
    106   4.115227E-14   1.000000E+01  -6.866527E-15   1.000000E+01   4.085621E-14
    107   3.086420E-14   1.000000E+01   3.793736E-15   1.000000E+01   3.108624E-14
    108   2.938390E-14   1.000000E+01   1.484930E-14   1.000000E+01   2.930989E-14
    109   2.775558E-14   1.000000E+01   1.146516E-14   1.000000E+01   2.753353E-14
    110   2.153833E-14   1.000000E+01  -1.210350E-14   1.000000E+01   2.131628E-14
    111   1.598721E-14   1.000000E+01  -2.489093E-14   1.000000E+01   1.598721E-14
    112   5.921189E-15   1.000000E+01   3.454448E-15   1.000000E+01   6.217249E-15
    113   8.733754E-15   1.000000E+01   1.389368E-14   1.000000E+01   8.881784E-15
    114   3.996803E-15   1.000000E+01   9.182204E-15   1.000000E+01   3.552714E-15
    115  -1.480297E-16   1.000000E+01   1.291209E-14   1.000000E+01   0.000000E+00
    116   2.161234E-14   1.000000E+01  -1.064490E-14   1.000000E+01   2.131628E-14
    117   2.198242E-14   1.000000E+01   1.343120E-16   1.000000E+01   2.220446E-14
    118   8.881784E-15   1.000000E+01   2.905672E-14   1.000000E+01   8.881784E-15
    119   1.872576E-14   1.000000E+01   3.217834E-14   1.000000E+01   1.865175E-14
    120   2.553513E-14   1.000000E+01  -7.498297E-15   1.000000E+01   2.575717E-14
    121   1.820766E-14   1.000000E+01  -2.966827E-14   1.000000E+01   1.776357E-14
    122   1.213844E-14   1.000000E+01  -1.390583E-14   1.000000E+01   1.243450E-14
    123   3.626729E-15   1.000000E+01   1.524561E-14   1.000000E+01   3.552714E-15
    124   5.329071E-15   1.000000E+01   1.482349E-14   1.000000E+01   5.329071E-15
    125  -8.437695E-15   1.000000E+01   1.200731E-14   1.000000E+01  -8.881784E-15
    126  -9.621933E-15   1.000000E+01  -2.382384E-14   1.000000E+01  -9.769963E-15
    127   7.993606E-15   1.000000E+01  -8.353562E-15   1.000000E+01   7.993606E-15
    128   3.552714E-15   1.000000E+01   2.152297E-14   1.000000E+01   3.552714E-15
    129  -1.739349E-14   1.000000E+01   2.133074E-14   1.000000E+01  -1.776357E-14
    130   4.588922E-15   1.000000E+01  -1.443952E-14   1.000000E+01   4.440892E-15
    131   1.221245E-14   1.000000E+01  -2.701935E-14   1.000000E+01   1.243450E-14
    132   1.213844E-14   1.000000E+01  -1.571215E-14   1.000000E+01   1.243450E-14
    133  -1.628327E-15   1.000000E+01   1.789168E-14   1.000000E+01  -1.776357E-15
    134   2.664535E-15   1.000000E+01   2.247565E-14   1.000000E+01   2.664535E-15
    135   8.881784E-16   1.000000E+01   1.206109E-14   1.000000E+01   8.881784E-16
    136  -3.064216E-14   1.000000E+01   1.594493E-15   1.000000E+01  -3.019807E-14
    137  -9.843977E-15   1.000000E+01   1.548334E-15   1.000000E+01  -9.769963E-15
    138   1.184238E-15   1.000000E+01   1.465614E-14   1.000000E+01   8.881784E-16
    139  -1.879978E-14   1.000000E+01   1.639645E-14   1.000000E+01  -1.865175E-14
    140  -1.539509E-14   1.000000E+01  -1.311001E-14   1.000000E+01  -1.509903E-14
    141   4.366877E-15   1.000000E+01  -2.661512E-14   1.000000E+01   4.440892E-15
    142   1.006602E-14   1.000000E+01  -1.325896E-14   1.000000E+01   9.769963E-15
    143   1.110223E-15   1.000000E+01   8.104965E-15   1.000000E+01   8.881784E-16
    144  -9.992007E-15   1.000000E+01   1.928464E-14   1.000000E+01  -9.769963E-15
    145  -3.256654E-15   1.000000E+01   6.403634E-15   1.000000E+01  -3.552714E-15
    146  -1.310063E-14   1.000000E+01   4.634314E-15   1.000000E+01  -1.332268E-14
    147  -6.661338E-16   1.000000E+01   1.208155E-14   1.000000E+01  -8.881784E-16
    148   1.250851E-14   1.000000E+01   1.861734E-14   1.000000E+01   1.243450E-14
    149  -5.921189E-16   1.000000E+01   9.201956E-15   1.000000E+01  -8.881784E-16
    150  -7.105427E-15   1.000000E+01  -1.362694E-14   1.000000E+01  -7.105427E-15
    151  -4.070818E-15   1.000000E+01  -1.917724E-14   1.000000E+01  -3.552714E-15
    152  -1.480297E-15   1.000000E+01  -2.605450E-15   1.000000E+01  -1.776357E-15
    153   1.702342E-15   1.000000E+01   1.052908E-14   1.000000E+01   1.776357E-15
    154  -8.363680E-15   1.000000E+01   1.193064E-14   1.000000E+01  -8.881784E-15
    155  -9.029814E-15   1.000000E+01   1.878817E-15   1.000000E+01  -8.881784E-15
    156   1.509903E-14   1.000000E+01   1.060575E-14   1.000000E+01   1.509903E-14
    157   2.449892E-14   1.000000E+01   8.728729E-15   1.000000E+01   2.398082E-14
    158   1.509903E-14   1.000000E+01   4.620423E-15   1.000000E+01   1.509903E-14
    159   2.220446E-15   1.000000E+01  -5.071001E-15   1.000000E+01   1.776357E-15
    160  -6.957398E-15   1.000000E+01  -9.689247E-15   1.000000E+01  -7.105427E-15
    161  -5.403085E-15   1.000000E+01   7.482153E-15   1.000000E+01  -5.329071E-15
    162  -3.034610E-15   1.000000E+01   8.609819E-15   1.000000E+01  -3.552714E-15
    163  -3.700743E-15   1.000000E+01   8.668719E-15   1.000000E+01  -3.552714E-15
    164  -4.736952E-15   1.000000E+01   3.013646E-15   1.000000E+01  -4.440892E-15
    165   1.687539E-14   1.000000E+01   5.069306E-15   1.000000E+01   1.687539E-14
    166   2.886580E-14   1.000000E+01  -5.194717E-16   1.000000E+01   2.842171E-14
    167   2.220446E-14   1.000000E+01   9.594174E-15   1.000000E+01   2.220446E-14
    168   1.643130E-14   1.000000E+01   6.865033E-15   1.000000E+01   1.598721E-14
    169  -8.141636E-16   1.000000E+01   1.253632E-14   1.000000E+01  -8.881784E-16
    170  -4.440892E-16   1.000000E+01   5.501963E-15   1.000000E+01  -8.881784E-16
    171  -1.702342E-15   1.000000E+01   8.401595E-17   1.000000E+01  -1.776357E-15
    172  -3.404684E-15   1.000000E+01  -3.505117E-15   1.000000E+01  -3.552714E-15
    173   2.590520E-14   1.000000E+01   9.060972E-16   1.000000E+01   2.575717E-14
    174   3.182639E-14   1.000000E+01   1.249677E-14   1.000000E+01   3.197442E-14
    175   1.295260E-14   1.000000E+01   1.751323E-14   1.000000E+01   1.243450E-14
    176  -1.480297E-15   1.000000E+01   3.124136E-14   1.000000E+01  -1.776357E-15
    177  -7.623531E-15   1.000000E+01   2.720842E-14   1.000000E+01  -7.105427E-15
    178  -2.812565E-15   1.000000E+01   5.571451E-15   1.000000E+01  -2.664535E-15
    179   1.480297E-16   1.000000E+01  -7.960930E-15   1.000000E+01   0.000000E+00
    180   1.287859E-14   1.000000E+01  -1.030453E-15   1.000000E+01   1.243450E-14
    181   4.588922E-15   1.000000E+01   7.669164E-15   1.000000E+01   4.440892E-15
    182  -5.255056E-15   1.000000E+01   3.316801E-14   1.000000E+01  -5.329071E-15
    183  -1.228647E-14   1.000000E+01   3.706778E-14   1.000000E+01  -1.243450E-14
    184  -5.033011E-15   1.000000E+01   5.301340E-15   1.000000E+01  -5.329071E-15
    185  -3.848773E-15   1.000000E+01  -7.835884E-15   1.000000E+01  -3.552714E-15
    186   1.243450E-14   1.000000E+01   3.423596E-15   1.000000E+01   1.243450E-14
    187   1.413684E-14   1.000000E+01   2.096181E-14   1.000000E+01   1.421085E-14
    188  -1.406282E-15   1.000000E+01   2.804585E-14   1.000000E+01  -1.776357E-15
    189  -5.329071E-15   1.000000E+01   5.545373E-16   1.000000E+01  -5.329071E-15
    190   3.256654E-15   1.000000E+01  -2.374492E-14   1.000000E+01   3.552714E-15
    191   4.766558E-14   1.000000E+01   1.196572E-15   1.000000E+01   4.796163E-14
    192   2.657134E-14   1.000000E+01   1.371771E-15   1.000000E+01   2.664535E-14
    193   4.218847E-15   1.000000E+01  -4.770849E-15   1.000000E+01   4.440892E-15
    194  -3.552714E-15   1.000000E+01  -2.307985E-14   1.000000E+01  -3.552714E-15
    195   5.432691E-14   1.000000E+01  -8.503082E-15   1.000000E+01   5.417888E-14
    196   1.435888E-14   1.000000E+01  -1.420747E-14   1.000000E+01   1.421085E-14
    197   4.292862E-15   1.000000E+01  -2.501782E-14   1.000000E+01   4.440892E-15
    198   8.437695E-15   1.000000E+01  -1.271024E-14   1.000000E+01   8.881784E-15
    199  -1.036208E-14   1.000000E+01  -1.627348E-14   1.000000E+01  -1.065814E-14
    200  -7.993606E-15   1.000000E+01   0.000000E+00   1.000000E+01  -7.993606E-15
 
PROGRAM STARTED AT   : 2016/02/29, 21:28:01
PROGRAM TERMINATED AT: 2016/02/29, 21:28:01
TOTAL ELAPSED TIME   : 0 hour 0 minutes 0 seconds.
