 *** DISPLACEMENT ***
  NODE         U              V
    158   9.523810E-10   8.521303E-09
    159   7.936508E-10   8.020050E-09
    160   6.349206E-10   7.518797E-09
    161   4.761905E-10   7.017544E-09
    162   3.174603E-10   6.516291E-09
    163   1.587302E-10   6.015038E-09
    164  -1.403622E-23   5.513784E-09
    165   1.111111E-09   9.523810E-09
    166   9.523810E-10   9.022556E-09
    167   7.936508E-10   8.521303E-09
    168   6.349206E-10   8.020050E-09
    169   4.761905E-10   7.518797E-09
    170   3.174603E-10   7.017544E-09
    171   1.587302E-10   6.516291E-09
    172  -1.437226E-23   6.015038E-09
    173   9.523810E-10   9.523810E-09
    174   7.936508E-10   9.022556E-09
    175   6.349206E-10   8.521303E-09
    176   4.761905E-10   8.020050E-09
    177   3.174603E-10   7.518797E-09
    178   1.587302E-10   7.017544E-09
    179  -1.543209E-23   6.516291E-09
    180   7.936508E-10   9.523810E-09
    181   6.349206E-10   9.022556E-09
    182   4.761905E-10   8.521303E-09
    183   3.174603E-10   8.020050E-09
    184   1.587302E-10   7.518797E-09
    185  -1.618172E-23   7.017544E-09
    186   6.349206E-10   9.523810E-09
    187   4.761905E-10   9.022556E-09
    188   3.174603E-10   8.521303E-09
    189   1.587302E-10   8.020050E-09
    190  -1.949044E-23   7.518797E-09
    191   4.761905E-10   9.523810E-09
    192   3.174603E-10   9.022556E-09
    193   1.587302E-10   8.521303E-09
    194  -2.106726E-23   8.020050E-09
    195   3.174603E-10   9.523810E-09
    196   1.587302E-10   9.022556E-09
    197  -2.166179E-23   8.521303E-09
    198   1.587302E-10   9.523810E-09
    199  -2.398824E-23   9.022556E-09
    200  -2.812414E-23   9.523810E-09
 
 *** NODAL STRESS ***
  NODE         SXX            SYY            SXY            SI            S2
----------------------------------------------------------------------------------
      1  -7.993606E-15   1.000000E+01   1.759778E-15   1.000000E+01  -7.993606E-15
      2  -1.998401E-15   1.000000E+01   5.844333E-15   1.000000E+01  -2.664535E-15
      3   1.110223E-15   1.000000E+01   2.959534E-15   1.000000E+01   8.881784E-16
      4  -3.996803E-15   1.000000E+01   3.100697E-16   1.000000E+01  -3.552714E-15
      5  -2.886580E-15   1.000000E+01  -2.903963E-16   1.000000E+01  -2.664535E-15
      6  -5.329071E-15   1.000000E+01   1.149809E-15   1.000000E+01  -5.329071E-15
      7  -2.886580E-15   1.000000E+01   3.116764E-16   1.000000E+01  -2.664535E-15
      8  -1.265654E-14   1.000000E+01  -2.381524E-15   1.000000E+01  -1.243450E-14
      9  -2.775558E-15   1.000000E+01  -9.540068E-16   1.000000E+01  -2.664535E-15
     10  -1.110223E-15   1.000000E+01   4.193444E-15   1.000000E+01  -8.881784E-16
     11   2.220446E-16   1.000000E+01  -9.158649E-16   1.000000E+01   0.000000E+00
     12   6.439294E-15   1.000000E+01  -3.537329E-15   1.000000E+01   6.217249E-15
     13  -2.553513E-15   1.000000E+01  -1.002964E-15   1.000000E+01  -2.664535E-15
     14  -8.992806E-15   1.000000E+01  -1.707234E-15   1.000000E+01  -8.881784E-15
     15   8.881784E-16   1.000000E+01  -4.056985E-15   1.000000E+01   8.881784E-16
     16   2.664535E-15   1.000000E+01  -9.952873E-15   1.000000E+01   2.664535E-15
     17  -5.773160E-15   1.000000E+01  -2.366749E-15   1.000000E+01  -6.217249E-15
     18   2.775558E-15   1.000000E+01  -7.082848E-15   1.000000E+01   2.664535E-15
     19  -2.220446E-15   1.000000E+01  -2.602300E-15   1.000000E+01  -1.776357E-15
     20  -7.771561E-16   1.000000E+01  -4.138735E-16   1.000000E+01  -8.881784E-16
     21   7.105427E-15   1.000000E+01  -1.662881E-15   1.000000E+01   7.105427E-15
     22   2.886580E-15   1.000000E+01  -4.480176E-15   1.000000E+01   2.664535E-15
     23   5.107026E-15   1.000000E+01  -1.141736E-14   1.000000E+01   4.440892E-15
     24   4.773959E-15   1.000000E+01   8.335277E-16   1.000000E+01   4.440892E-15
     25  -2.109424E-15   1.000000E+01  -1.606938E-15   1.000000E+01  -2.664535E-15
     26  -9.436896E-15   1.000000E+01  -2.841651E-15   1.000000E+01  -9.769963E-15
     27   3.108624E-15   1.000000E+01  -4.987223E-15   1.000000E+01   2.664535E-15
     28   1.421085E-14   1.000000E+01  -3.290590E-15   1.000000E+01   1.421085E-14
     29  -1.176836E-14   1.000000E+01  -3.638615E-15   1.000000E+01  -1.154632E-14
     30   5.662137E-15   1.000000E+01  -4.912517E-15   1.000000E+01   5.329071E-15
     31   8.326673E-15   1.000000E+01  -6.821334E-15   1.000000E+01   7.993606E-15
     32   3.330669E-16   1.000000E+01  -5.077938E-15   1.000000E+01   0.000000E+00
     33  -2.331468E-15   1.000000E+01   1.187764E-15   1.000000E+01  -2.664535E-15
     34   4.996004E-15   1.000000E+01  -2.430883E-15   1.000000E+01   4.440892E-15
     35   7.216450E-15   1.000000E+01  -4.037714E-15   1.000000E+01   7.105427E-15
     36   1.842970E-14   1.000000E+01  -3.816242E-15   1.000000E+01   1.865175E-14
     37   2.509104E-14   1.000000E+01   1.598317E-15   1.000000E+01   2.486900E-14
     38  -1.887379E-15   1.000000E+01  -8.068040E-15   1.000000E+01  -1.776357E-15
     39   5.662137E-15   1.000000E+01  -1.043757E-14   1.000000E+01   5.329071E-15
     40  -4.329870E-15   1.000000E+01  -7.152175E-15   1.000000E+01  -4.440892E-15
     41  -3.552714E-15   1.000000E+01  -3.702964E-15   1.000000E+01  -3.552714E-15
     42   4.773959E-15   1.000000E+01  -6.309653E-15   1.000000E+01   4.440892E-15
     43   9.880985E-15   1.000000E+01  -2.971526E-15   1.000000E+01   9.769963E-15
     44   1.298961E-14   1.000000E+01  -2.338778E-15   1.000000E+01   1.332268E-14
     45   4.396483E-14   1.000000E+01  -8.560930E-15   1.000000E+01   4.440892E-14
     46  -1.310063E-14   1.000000E+01  -2.121798E-14   1.000000E+01  -1.332268E-14
     47  -7.882583E-15   1.000000E+01  -3.275012E-15   1.000000E+01  -7.993606E-15
     48   5.773160E-15   1.000000E+01  -8.795677E-15   1.000000E+01   5.329071E-15
     49   6.661338E-16   1.000000E+01  -5.774418E-15   1.000000E+01   8.881784E-16
     50   3.552714E-15   1.000000E+01  -5.061556E-15   1.000000E+01   3.552714E-15
     51   4.218847E-15   1.000000E+01  -4.375461E-15   1.000000E+01   4.440892E-15
     52   2.220446E-15   1.000000E+01  -1.779961E-15   1.000000E+01   1.776357E-15
     53   4.329870E-15   1.000000E+01   3.310557E-16   1.000000E+01   4.440892E-15
     54   5.995204E-15   1.000000E+01  -2.701312E-15   1.000000E+01   6.217249E-15
     55   5.861978E-14   1.000000E+01  -2.984780E-14   1.000000E+01   5.861978E-14
     56  -3.996803E-15   1.000000E+01  -1.076167E-14   1.000000E+01  -3.552714E-15
     57  -1.132427E-14   1.000000E+01  -1.139937E-14   1.000000E+01  -1.154632E-14
     58   5.884182E-15   1.000000E+01  -5.634158E-15   1.000000E+01   6.217249E-15
     59   8.437695E-15   1.000000E+01   2.481419E-15   1.000000E+01   8.881784E-15
     60  -2.220446E-16   1.000000E+01  -1.814918E-15   1.000000E+01  -8.881784E-16
     61  -3.330669E-16   1.000000E+01   3.384431E-16   1.000000E+01  -8.881784E-16
     62   4.107825E-15   1.000000E+01  -5.860715E-15   1.000000E+01   4.440892E-15
     63   6.772360E-15   1.000000E+01   1.650086E-15   1.000000E+01   7.105427E-15
     64   3.552714E-15   1.000000E+01   1.399546E-15   1.000000E+01   3.552714E-15
     65   3.330669E-15   1.000000E+01  -1.273339E-14   1.000000E+01   3.552714E-15
     66   3.552714E-15   1.000000E+01  -1.338613E-14   1.000000E+01   3.552714E-15
     67  -6.328271E-15   1.000000E+01  -1.077601E-14   1.000000E+01  -6.217249E-15
     68  -9.103829E-15   1.000000E+01  -3.319766E-15   1.000000E+01  -9.769963E-15
     69  -1.110223E-16   1.000000E+01   5.250645E-16   1.000000E+01   0.000000E+00
     70  -3.441691E-15   1.000000E+01   7.771138E-15   1.000000E+01  -3.552714E-15
     71   7.327472E-15   1.000000E+01  -5.159845E-15   1.000000E+01   7.105427E-15
     72  -3.330669E-16   1.000000E+01  -2.010318E-15   1.000000E+01   0.000000E+00
     73   1.998401E-15   1.000000E+01  -3.652213E-15   1.000000E+01   1.776357E-15
     74  -4.773959E-15   1.000000E+01   4.048207E-15   1.000000E+01  -4.440892E-15
     75   3.552714E-15   1.000000E+01  -2.542555E-15   1.000000E+01   3.552714E-15
     76   1.154632E-14   1.000000E+01  -2.256062E-14   1.000000E+01   1.154632E-14
     77   9.214851E-15   1.000000E+01  -5.738873E-15   1.000000E+01   8.881784E-15
     78   5.662137E-15   1.000000E+01  -9.696336E-15   1.000000E+01   5.329071E-15
     79  -8.881784E-16   1.000000E+01   2.582920E-15   1.000000E+01  -8.881784E-16
     80   3.330669E-15   1.000000E+01  -1.353772E-15   1.000000E+01   3.552714E-15
     81  -4.884981E-15   1.000000E+01  -4.843779E-15   1.000000E+01  -5.329071E-15
     82  -7.216450E-15   1.000000E+01  -8.367409E-16   1.000000E+01  -7.105427E-15
     83   8.104628E-15   1.000000E+01  -9.669570E-15   1.000000E+01   7.993606E-15
     84   4.996004E-15   1.000000E+01   5.204599E-15   1.000000E+01   4.440892E-15
     85  -5.329071E-15   1.000000E+01   5.707286E-15   1.000000E+01  -5.329071E-15
     86  -1.154632E-14   1.000000E+01  -1.026616E-14   1.000000E+01  -1.154632E-14
     87  -1.332268E-15   1.000000E+01  -5.881916E-15   1.000000E+01  -1.776357E-15
     88   1.498801E-14   1.000000E+01  -7.695227E-15   1.000000E+01   1.509903E-14
     89  -6.661338E-16   1.000000E+01  -3.728124E-15   1.000000E+01  -8.881784E-16
     90   7.771561E-16   1.000000E+01   1.394953E-14   1.000000E+01   8.881784E-16
     91  -9.992007E-16   1.000000E+01   6.800994E-16   1.000000E+01  -8.881784E-16
     92  -2.997602E-15   1.000000E+01  -3.061623E-15   1.000000E+01  -2.664535E-15
     93  -6.883383E-15   1.000000E+01  -6.846494E-15   1.000000E+01  -7.105427E-15
     94  -2.997602E-15   1.000000E+01   2.426279E-15   1.000000E+01  -2.664535E-15
     95   6.661338E-15   1.000000E+01   1.160237E-14   1.000000E+01   7.105427E-15
     96   1.643130E-14   1.000000E+01  -9.252863E-15   1.000000E+01   1.598721E-14
     97  -7.771561E-16   1.000000E+01  -2.294820E-14   1.000000E+01  -8.881784E-16
     98  -8.437695E-15   1.000000E+01  -1.609132E-14   1.000000E+01  -8.881784E-15
     99  -4.551914E-15   1.000000E+01  -3.910356E-15   1.000000E+01  -4.440892E-15
    100   5.218048E-15   1.000000E+01   1.388721E-14   1.000000E+01   5.329071E-15
    101  -6.883383E-15   1.000000E+01   1.348207E-15   1.000000E+01  -7.105427E-15
    102  -5.329071E-15   1.000000E+01  -5.291326E-15   1.000000E+01  -5.329071E-15
    103  -5.218048E-15   1.000000E+01  -1.024538E-15   1.000000E+01  -5.329071E-15
    104   2.331468E-15   1.000000E+01  -3.684976E-15   1.000000E+01   2.664535E-15
    105   4.218847E-15   1.000000E+01   1.004560E-14   1.000000E+01   4.440892E-15
    106  -8.659740E-15   1.000000E+01  -3.464565E-14   1.000000E+01  -8.881784E-15
    107  -4.440892E-16   1.000000E+01  -1.934235E-14   1.000000E+01   0.000000E+00
    108  -1.554312E-15   1.000000E+01  -9.144936E-15   1.000000E+01  -1.776357E-15
    109   4.329870E-15   1.000000E+01  -1.629668E-14   1.000000E+01   4.440892E-15
    110   4.773959E-15   1.000000E+01   1.063297E-14   1.000000E+01   4.440892E-15
    111   1.110223E-15   1.000000E+01   5.601396E-15   1.000000E+01   8.881784E-16
    112  -6.661338E-15   1.000000E+01  -3.662599E-15   1.000000E+01  -7.105427E-15
    113  -9.880985E-15   1.000000E+01   4.342698E-15   1.000000E+01  -9.769963E-15
    114  -2.220446E-16   1.000000E+01   5.298498E-15   1.000000E+01   0.000000E+00
    115   4.440892E-15   1.000000E+01   1.674423E-14   1.000000E+01   4.440892E-15
    116   1.243450E-14   1.000000E+01  -1.370733E-14   1.000000E+01   1.243450E-14
    117  -6.550316E-15   1.000000E+01  -2.947103E-14   1.000000E+01  -6.217249E-15
    118  -3.219647E-15   1.000000E+01  -2.012074E-14   1.000000E+01  -3.552714E-15
    119   8.881784E-15   1.000000E+01   6.901634E-15   1.000000E+01   8.881784E-15
    120   7.549517E-15   1.000000E+01   9.496547E-15   1.000000E+01   7.105427E-15
    121   4.773959E-15   1.000000E+01  -2.293621E-15   1.000000E+01   4.440892E-15
    122  -8.326673E-15   1.000000E+01  -2.085053E-15   1.000000E+01  -7.993606E-15
    123   1.054712E-14   1.000000E+01   9.117738E-15   1.000000E+01   1.065814E-14
    124  -8.881784E-16   1.000000E+01   3.051238E-15   1.000000E+01  -8.881784E-16
    125  -7.549517E-15   1.000000E+01   1.291460E-14   1.000000E+01  -7.105427E-15
    126  -5.329071E-15   1.000000E+01  -7.218131E-15   1.000000E+01  -5.329071E-15
    127   1.343370E-14   1.000000E+01  -2.124196E-14   1.000000E+01   1.332268E-14
    128   1.620926E-14   1.000000E+01  -3.134430E-14   1.000000E+01   1.598721E-14
    129   2.009504E-14   1.000000E+01   5.130726E-16   1.000000E+01   2.042810E-14
    130   5.551115E-15   1.000000E+01   6.338242E-15   1.000000E+01   5.329071E-15
    131   1.332268E-15   1.000000E+01  -4.420216E-15   1.000000E+01   8.881784E-16
    132   1.332268E-15   1.000000E+01  -1.135783E-14   1.000000E+01   1.776357E-15
    133   5.329071E-15   1.000000E+01  -2.685283E-16   1.000000E+01   5.329071E-15
    134   3.663736E-15   1.000000E+01  -2.445443E-16   1.000000E+01   3.552714E-15
    135  -1.842970E-14   1.000000E+01   5.386401E-15   1.000000E+01  -1.865175E-14
    136   2.819966E-14   1.000000E+01   1.010469E-14   1.000000E+01   2.753353E-14
    137  -1.398881E-14   1.000000E+01   3.668164E-15   1.000000E+01  -1.421085E-14
    138   9.992007E-16   1.000000E+01  -2.240558E-14   1.000000E+01   8.881784E-16
    139   1.232348E-14   1.000000E+01  -5.589404E-15   1.000000E+01   1.243450E-14
    140   9.214851E-15   1.000000E+01   1.282831E-14   1.000000E+01   8.881784E-15
    141   4.218847E-15   1.000000E+01   6.481285E-15   1.000000E+01   4.440892E-15
    142   4.440892E-15   1.000000E+01  -1.596584E-14   1.000000E+01   4.440892E-15
    143  -6.661338E-16   1.000000E+01   1.658277E-15   1.000000E+01  -8.881784E-16
    144  -2.553513E-15   1.000000E+01  -2.892990E-15   1.000000E+01  -2.664535E-15
    145   1.199041E-14   1.000000E+01  -2.241671E-14   1.000000E+01   1.243450E-14
    146  -2.220446E-15   1.000000E+01  -3.554671E-15   1.000000E+01  -2.664535E-15
    147   8.437695E-15   1.000000E+01  -1.759778E-15   1.000000E+01   8.881784E-15
    148  -6.883383E-15   1.000000E+01  -2.674828E-14   1.000000E+01  -7.105427E-15
    149   6.994405E-15   1.000000E+01  -1.084475E-14   1.000000E+01   7.105427E-15
    150   1.432188E-14   1.000000E+01   1.276835E-14   1.000000E+01   1.421085E-14
    151   6.106227E-15   1.000000E+01  -1.079679E-15   1.000000E+01   6.217249E-15
    152   5.662137E-15   1.000000E+01  -1.683374E-14   1.000000E+01   5.329071E-15
    153   1.409983E-14   1.000000E+01  -9.773854E-15   1.000000E+01   1.421085E-14
    154   3.996803E-15   1.000000E+01  -2.550158E-15   1.000000E+01   3.552714E-15
    155  -1.332268E-14   1.000000E+01  -6.639533E-15   1.000000E+01  -1.332268E-14
    156  -3.264056E-14   1.000000E+01  -2.319189E-14   1.000000E+01  -3.286260E-14
    157  -3.075318E-14   1.000000E+01  -1.966763E-14   1.000000E+01  -3.108624E-14
    158  -1.054712E-14   1.000000E+01  -1.605856E-14   1.000000E+01  -1.065814E-14
    159   1.332268E-15   1.000000E+01   6.615549E-15   1.000000E+01   1.776357E-15
    160   6.883383E-15   1.000000E+01   7.838270E-15   1.000000E+01   7.105427E-15
    161  -3.219647E-15   1.000000E+01   5.022798E-15   1.000000E+01  -3.552714E-15
    162   9.436896E-15   1.000000E+01  -3.731337E-15   1.000000E+01   9.769963E-15
    163   1.232348E-14   1.000000E+01   2.672430E-15   1.000000E+01   1.243450E-14
    164   2.220446E-15   1.000000E+01  -8.661412E-15   1.000000E+01   1.776357E-15
    165  -4.263256E-14   1.000000E+01  -8.864415E-15   1.000000E+01  -4.263256E-14
    166  -1.010303E-14   1.000000E+01  -1.158481E-14   1.000000E+01  -9.769963E-15
    167  -1.354472E-14   1.000000E+01   1.750184E-14   1.000000E+01  -1.332268E-14
    168   7.882583E-15   1.000000E+01   1.607612E-14   1.000000E+01   7.993606E-15
    169   9.103829E-15   1.000000E+01   6.958381E-15   1.000000E+01   8.881784E-15
    170   2.209344E-14   1.000000E+01   7.289222E-15   1.000000E+01   2.220446E-14
    171  -1.221245E-15   1.000000E+01   8.074036E-15   1.000000E+01  -8.881784E-16
    172   5.995204E-15   1.000000E+01   3.805642E-15   1.000000E+01   6.217249E-15
    173  -6.705747E-14   1.000000E+01  -8.471263E-16   1.000000E+01  -6.750156E-14
    174  -1.709743E-14   1.000000E+01   4.569685E-15   1.000000E+01  -1.687539E-14
    175  -5.662137E-15   1.000000E+01  -1.484823E-15   1.000000E+01  -5.329071E-15
    176  -6.439294E-15   1.000000E+01   1.015266E-14   1.000000E+01  -6.217249E-15
    177   6.439294E-15   1.000000E+01  -4.297944E-15   1.000000E+01   6.217249E-15
    178   9.547918E-15   1.000000E+01   3.609065E-15   1.000000E+01   9.769963E-15
    179   2.442491E-15   1.000000E+01  -6.609122E-15   1.000000E+01   2.664535E-15
    180  -7.838175E-14   1.000000E+01   4.676752E-15   1.000000E+01  -7.815970E-14
    181  -1.765255E-14   1.000000E+01   1.714381E-14   1.000000E+01  -1.776357E-14
    182  -7.549517E-15   1.000000E+01   9.449440E-15   1.000000E+01  -7.105427E-15
    183  -1.199041E-14   1.000000E+01  -4.187663E-15   1.000000E+01  -1.243450E-14
    184  -1.476597E-14   1.000000E+01  -3.788084E-16   1.000000E+01  -1.509903E-14
    185   1.088019E-14   1.000000E+01   8.220292E-15   1.000000E+01   1.065814E-14
    186  -3.286260E-14   1.000000E+01   2.993378E-14   1.000000E+01  -3.286260E-14
    187  -1.143530E-14   1.000000E+01   2.103896E-14   1.000000E+01  -1.154632E-14
    188  -2.775558E-15   1.000000E+01   8.327359E-15   1.000000E+01  -2.664535E-15
    189   7.882583E-15   1.000000E+01  -3.100697E-16   1.000000E+01   7.993606E-15
    190  -1.931788E-14   1.000000E+01   2.255419E-14   1.000000E+01  -1.953993E-14
    191  -3.552714E-14   1.000000E+01  -2.203469E-14   1.000000E+01  -3.552714E-14
    192   5.551115E-15   1.000000E+01   1.043703E-15   1.000000E+01   5.329071E-15
    193  -3.219647E-15   1.000000E+01   2.272851E-15   1.000000E+01  -3.552714E-15
    194  -1.798561E-14   1.000000E+01   1.919610E-14   1.000000E+01  -1.776357E-14
    195  -8.881784E-16   1.000000E+01  -5.523878E-15   1.000000E+01  -8.881784E-16
    196   8.881784E-15   1.000000E+01   1.312231E-15   1.000000E+01   8.881784E-15
    197   1.532108E-14   1.000000E+01  -1.144091E-14   1.000000E+01   1.509903E-14
    198   5.551115E-15   1.000000E+01  -1.336215E-15   1.000000E+01   5.329071E-15
    199   1.043610E-14   1.000000E+01   1.825303E-15   1.000000E+01   1.065814E-14
    200  -3.552714E-15   1.000000E+01   1.336215E-15   1.000000E+01  -3.552714E-15
 
PROGRAM STARTED AT   : 2016/02/29, 21:28:08
PROGRAM TERMINATED AT: 2016/02/29, 21:28:08
TOTAL ELAPSED TIME   : 0 hour 0 minutes 0 seconds.
