 *** DISPLACEMENT ***
  NODE         U              V
    167   1.269841E-09   4.761905E-09
    168   1.349206E-09   5.012531E-09
    169   1.190476E-09   4.511278E-09
    170   1.428571E-09   5.012531E-09
    171   1.111111E-09   4.260652E-09
    172   1.269841E-09   4.511278E-09
    173   1.031746E-09   4.010025E-09
    174   9.523810E-10   3.759398E-09
    175   1.111111E-09   4.010025E-09
    176   8.730159E-10   3.508772E-09
    177   7.936508E-10   3.258145E-09
    178   9.523810E-10   3.508772E-09
    179   7.142857E-10   3.007519E-09
    180   6.349206E-10   2.756892E-09
    181   7.936508E-10   3.007519E-09
    182   5.555556E-10   2.506266E-09
    183   4.761905E-10   2.255639E-09
    184   6.349206E-10   2.506266E-09
    185   3.968254E-10   2.005013E-09
    186   3.174603E-10   1.754386E-09
    187   4.761905E-10   2.005013E-09
    188   2.380952E-10   1.503759E-09
    189   1.587302E-10   1.253133E-09
    190  -1.636739E-22   1.253133E-09
    191   3.174603E-10   1.503759E-09
    192   7.936508E-11   1.002506E-09
    193   1.587302E-10   1.002506E-09
    194  -1.054461E-22   5.012531E-10
    195   1.428571E-09   5.764411E-09
    196   1.269841E-09   5.263158E-09
    197   1.349206E-09   5.513784E-09
    198   1.190476E-09   5.012531E-09
    199   1.428571E-09   5.513784E-09
    200   1.111111E-09   4.761905E-09
    201   1.269841E-09   5.012531E-09
    202   1.031746E-09   4.511278E-09
    203   9.523810E-10   4.260652E-09
    204   1.111111E-09   4.511278E-09
    205   8.730159E-10   4.010025E-09
    206   7.936508E-10   3.759398E-09
    207   9.523810E-10   4.010025E-09
    208   7.142857E-10   3.508772E-09
    209   6.349206E-10   3.258145E-09
    210   7.936508E-10   3.508772E-09
    211   5.555556E-10   3.007519E-09
    212   4.761905E-10   2.756892E-09
    213   6.349206E-10   3.007519E-09
    214   3.968254E-10   2.506266E-09
    215   3.174603E-10   2.255639E-09
    216   4.761905E-10   2.506266E-09
    217   2.380952E-10   2.005013E-09
    218   1.587302E-10   1.754386E-09
    219  -1.998184E-22   1.754386E-09
    220   3.174603E-10   2.005013E-09
