 *** DISPLACEMENT ***
  NODE         U              V
    102   3.990498E-13  -2.407002E-10
    103   5.852090E-13  -2.393788E-10
    104   8.195533E-13  -2.378785E-10
    105   1.731073E-13  -2.418607E-10
    106   3.488375E-13  -2.403338E-10
    107   8.747134E-13  -2.367653E-10
    108   5.811127E-13  -2.386331E-10
    109  -4.408820E-14  -2.411528E-10
    110   1.922297E-13  -2.392707E-10
    111   4.913140E-13  -2.372093E-10
    112   8.677470E-13  -2.350392E-10
    113  -3.513814E-13  -2.396604E-10
    114  -3.105676E-14  -2.374382E-10
    115   8.516138E-13  -2.326352E-10
    116   3.693887E-13  -2.350922E-10
    117  -7.401494E-13  -2.375525E-10
    118  -2.972383E-13  -2.350857E-10
    119   2.235089E-13  -2.324810E-10
    120   8.411493E-13  -2.298481E-10
    121  -1.106063E-12  -2.348653E-10
    122  -5.171754E-13  -2.321782E-10
    123   9.399298E-13  -2.266452E-10
    124   1.659145E-13  -2.294340E-10
    125  -1.408926E-12  -2.318515E-10
    126  -6.309832E-13  -2.290700E-10
    127   2.319598E-13  -2.262114E-10
    128   1.189694E-12  -2.233891E-10
    129  -1.460989E-12  -2.286032E-10
    130  -4.739302E-13  -2.257503E-10
    131   1.754814E-12  -2.200511E-10
    132   5.997772E-13  -2.228944E-10
    133   2.647801E-13  -2.320891E-10
    134  -2.541447E-43  -2.324814E-10
    135   2.259320E-13  -2.343850E-10
    136  -4.073400E-43  -2.347770E-10
    137   4.783652E-13  -2.338407E-10
    138   7.403846E-13  -2.330901E-10
    139   4.014693E-13  -2.361682E-10
    140   6.321017E-13  -2.354246E-10
    141   1.179004E-12  -2.333904E-10
    142   8.894987E-13  -2.345005E-10
    143   7.101507E-13  -2.369124E-10
    144   9.548038E-13  -2.357954E-10
    145   1.244892E-12  -2.345005E-10
    146   1.570371E-12  -2.330373E-10
    147   9.440288E-13  -2.368970E-10
    148   1.230772E-12  -2.354078E-10
    149   1.956601E-12  -2.319391E-10
    150   1.566811E-12  -2.337542E-10
    151   1.107909E-12  -2.361947E-10
    152   1.450904E-12  -2.343677E-10
    153   1.856830E-12  -2.323671E-10
    154   2.320260E-12  -2.302604E-10
    155   1.231931E-12  -2.347487E-10
    156   1.656214E-12  -2.325915E-10
    157   2.709093E-12  -2.279222E-10
    158   2.147898E-12  -2.303131E-10
    159   1.314127E-12  -2.327079E-10
    160   1.836869E-12  -2.303075E-10
    161   2.433661E-12  -2.277677E-10
    162   3.102066E-12  -2.251951E-10
    163   1.414183E-12  -2.300862E-10
    164   2.057123E-12  -2.274570E-10
    165   3.572833E-12  -2.220227E-10
    166   2.777113E-12  -2.247658E-10
    167   1.537621E-12  -2.271035E-10
    168   2.320219E-12  -2.243636E-10
    169   3.179532E-12  -2.215374E-10
    170   4.111603E-12  -2.187417E-10
    171   1.799366E-12  -2.238275E-10
    172   2.739649E-12  -2.209904E-10
    173   4.837626E-12  -2.153046E-10
    174   3.754148E-12  -2.181474E-10
    175   2.226113E-12  -2.205138E-10
    176   3.335995E-12  -2.176920E-10
    177   4.516242E-12  -2.148369E-10
    178   5.748965E-12  -2.120449E-10
    179   2.979203E-12  -2.172204E-10
    180   4.266222E-12  -2.144148E-10
    181   6.990154E-12  -2.088797E-10
    182   5.605672E-12  -2.116315E-10
    183   3.159709E-13  -2.276496E-10
    184  -2.151238E-43  -2.280619E-10
    185   2.854517E-13  -2.298515E-10
    186  -3.445122E-43  -2.302643E-10
    187   5.990398E-13  -2.292929E-10
    188   9.169838E-13  -2.285418E-10
    189   5.443650E-13  -2.315247E-10
    190   8.436233E-13  -2.307774E-10
    191   1.519784E-12  -2.287664E-10
    192   1.167119E-12  -2.298605E-10
    193   1.039099E-12  -2.321751E-10
    194   1.356619E-12  -2.310754E-10
    195   1.721022E-12  -2.298052E-10
    196   2.111537E-12  -2.283763E-10
    197   1.504803E-12  -2.321094E-10
    198   1.871810E-12  -2.306550E-10
    199   2.742818E-12  -2.272775E-10
    200   2.283066E-12  -2.290444E-10
    201   1.951251E-12  -2.313977E-10
    202   2.373042E-12  -2.296217E-10
    203   2.858654E-12  -2.276768E-10
    204   3.387752E-12  -2.256289E-10
    205   2.401972E-12  -2.299813E-10
    206   2.906359E-12  -2.278852E-10
    207   4.095039E-12  -2.233429E-10
    208   3.469927E-12  -2.256706E-10
    209   2.853164E-12  -2.279950E-10
    210   3.443008E-12  -2.256597E-10
    211   4.106282E-12  -2.231844E-10
    212   4.822914E-12  -2.206727E-10
    213   3.338291E-12  -2.254384E-10
    214   4.036358E-12  -2.228703E-10
    215   5.629614E-12  -2.175449E-10
    216   4.800199E-12  -2.202366E-10
    217   3.845686E-12  -2.225063E-10
    218   4.653202E-12  -2.198160E-10
    219   5.534522E-12  -2.170328E-10
    220   6.469960E-12  -2.142735E-10
    221   4.439536E-12  -2.192442E-10
    222   5.374888E-12  -2.164383E-10
    223   7.431526E-12  -2.107928E-10
    224   6.373214E-12  -2.136193E-10
    225   5.115882E-12  -2.158827E-10
    226   6.178202E-12  -2.130728E-10
    227   7.306613E-12  -2.102190E-10
    228   8.478122E-12  -2.074259E-10
    229   5.982894E-12  -2.124728E-10
    230   7.184600E-12  -2.096553E-10
    231   9.730585E-12  -2.040878E-10
    232   8.435508E-12  -2.068600E-10
    233   7.042765E-12  -2.092343E-10
    234   8.369707E-12  -2.064899E-10
    235   9.748372E-12  -2.037370E-10
    236   1.114339E-11  -2.010481E-10
    237   8.411647E-12  -2.061547E-10
    238   9.862711E-12  -2.034623E-10
    239   1.282937E-11  -1.981620E-10
    240   1.133761E-11  -2.007972E-10
    241   3.509900E-13  -2.234046E-10
    242  -1.822150E-43  -2.238314E-10
    243   3.270307E-13  -2.255103E-10
    244  -2.917195E-43  -2.259382E-10
    245   6.828551E-13  -2.249420E-10
    246   1.039057E-12  -2.241933E-10
    247   6.452320E-13  -2.270756E-10
    248   9.923063E-13  -2.263273E-10
    249   1.757358E-12  -2.243411E-10
    250   1.361465E-12  -2.254192E-10
    251   1.272697E-12  -2.276328E-10
    252   1.641054E-12  -2.265506E-10
    253   2.057002E-12  -2.253035E-10
    254   2.492286E-12  -2.239065E-10
    255   1.905492E-12  -2.275107E-10
    256   2.328881E-12  -2.260883E-10
    257   3.301540E-12  -2.227936E-10
    258   2.792862E-12  -2.245169E-10
    259   2.558502E-12  -2.267768E-10
    260   3.036557E-12  -2.250473E-10
    261   3.579372E-12  -2.231527E-10
    262   4.155726E-12  -2.211584E-10
    263   3.252751E-12  -2.253732E-10
    264   3.816277E-12  -2.233329E-10
    265   5.107288E-12  -2.189075E-10
    266   4.433626E-12  -2.211769E-10
    267   3.987073E-12  -2.234246E-10
    268   4.629580E-12  -2.211503E-10
    269   5.346426E-12  -2.187358E-10
    270   6.103578E-12  -2.162824E-10
    271   4.780262E-12  -2.209221E-10
    272   5.526925E-12  -2.184138E-10
    273   7.196450E-12  -2.131978E-10
    274   6.332184E-12  -2.158373E-10
    275   5.614376E-12  -2.180416E-10
    276   6.453193E-12  -2.154039E-10
    277   7.365927E-12  -2.126679E-10
    278   8.318281E-12  -2.099501E-10
    279   6.520270E-12  -2.148125E-10
    280   7.471128E-12  -2.120455E-10
    281   9.536280E-12  -2.064583E-10
    282   8.477005E-12  -2.092594E-10
    283   7.475724E-12  -2.114427E-10
    284   8.524671E-12  -2.086552E-10
    285   9.638975E-12  -2.058152E-10
    286   1.078520E-11  -2.030316E-10
    287   8.543684E-12  -2.079706E-10
    288   9.706400E-12  -2.051559E-10
    289   1.216160E-11  -1.995776E-10
    290   1.091346E-11  -2.023579E-10
    291   9.708730E-12  -2.046044E-10
    292   1.096820E-11  -2.018491E-10
    293   1.227954E-11  -1.990770E-10
    294   1.360691E-11  -1.963714E-10
    295   1.106297E-11  -2.013438E-10
    296   1.242825E-11  -1.986270E-10
    297   1.523537E-11  -1.932808E-10
    298   1.382026E-11  -1.959401E-10
    299   1.258141E-11  -1.983566E-10
    300   1.402204E-11  -1.957234E-10
    301   1.549806E-11  -1.930897E-10
    302   1.696616E-11  -1.905064E-10
    303   1.433441E-11  -1.955514E-10
    304   1.584655E-11  -1.929655E-10
    305   1.888182E-11  -1.878512E-10
    306   1.736410E-11  -1.903995E-10
    307   3.735467E-13  -2.193569E-10
    308  -1.542834E-43  -2.197928E-10
    309   3.547891E-13  -2.213652E-10
    310  -2.470735E-43  -2.218027E-10
    311   7.383345E-13  -2.207913E-10
    312   1.119259E-12  -2.200479E-10
    313   7.138279E-13  -2.228253E-10
    314   1.092794E-12  -2.220791E-10
    315   1.915820E-12  -2.201196E-10
    316   1.491978E-12  -2.211812E-10
    317   1.433314E-12  -2.232918E-10
    318   1.835622E-12  -2.222273E-10
    319   2.285602E-12  -2.210024E-10
    320   2.749952E-12  -2.196354E-10
    321   2.183710E-12  -2.231095E-10
    322   2.644964E-12  -2.217168E-10
    323   3.684945E-12  -2.184978E-10
    324   3.144045E-12  -2.201815E-10
    325   2.984586E-12  -2.223434E-10
    326   3.500908E-12  -2.206562E-10
    327   4.082650E-12  -2.188069E-10
    328   4.690862E-12  -2.168612E-10
    329   3.856653E-12  -2.209377E-10
    330   4.461582E-12  -2.189480E-10
    331   5.824783E-12  -2.146283E-10
    332   5.116777E-12  -2.168449E-10
    333   4.803396E-12  -2.190094E-10
    334   5.484530E-12  -2.167911E-10
    335   6.241467E-12  -2.144320E-10
    336   7.029473E-12  -2.120326E-10
    337   5.836060E-12  -2.165452E-10
    338   6.621513E-12  -2.140929E-10
    339   8.355662E-12  -2.089811E-10
    340   7.461138E-12  -2.115706E-10
    341   6.936855E-12  -2.137071E-10
    342   7.805437E-12  -2.111211E-10
    343   8.749739E-12  -2.084325E-10
    344   9.722792E-12  -2.057571E-10
    345   8.115738E-12  -2.105135E-10
    346   9.089715E-12  -2.077884E-10
    347   1.118642E-11  -2.022684E-10
    348   1.011357E-11  -2.050391E-10
    349   9.341707E-12  -2.071541E-10
    350   1.039600E-11  -2.043958E-10
    351   1.151704E-11  -2.015778E-10
    352   1.265983E-11  -1.988114E-10
    353   1.064330E-11  -2.036555E-10
    354   1.179611E-11  -2.008534E-10
    355   1.421969E-11  -1.952842E-10
    356   1.298892E-11  -1.980628E-10
    357   1.199089E-11  -2.002113E-10
    358   1.321759E-11  -1.974548E-10
    359   1.449748E-11  -1.946740E-10
    360   1.578835E-11  -1.919596E-10
    361   1.344484E-11  -1.968220E-10
    362   1.476019E-11  -1.940899E-10
    363   1.746817E-11  -1.887084E-10
    364   1.610215E-11  -1.913862E-10
    365   1.497921E-11  -1.936566E-10
    366   1.635655E-11  -1.910047E-10
    367   1.777255E-11  -1.883478E-10
    368   1.918471E-11  -1.857476E-10
    369   1.666832E-11  -1.906498E-10
    370   1.811637E-11  -1.880439E-10
    371   2.104307E-11  -1.829015E-10
    372   1.957525E-11  -1.854624E-10
    373   1.846342E-11  -1.879221E-10
    374   1.994533E-11  -1.853790E-10
    375   2.145165E-11  -1.828322E-10
    376   2.293798E-11  -1.803171E-10
    377   2.039957E-11  -1.853167E-10
    378   2.191321E-11  -1.827921E-10
    379   2.493021E-11  -1.777575E-10
    380   2.743599E-11  -1.727774E-10
    381   2.342405E-11  -1.802740E-10
    382   3.865064E-13  -2.155074E-10
    383  -1.304207E-43  -2.159475E-10
    384   3.718929E-13  -2.174177E-10
    385  -2.090729E-43  -2.178599E-10
    386   7.720181E-13  -2.168425E-10
    387   1.167298E-12  -2.161071E-10
    388   7.575999E-13  -2.187762E-10
    389   1.156258E-12  -2.180351E-10
    390   2.013593E-12  -2.161049E-10
    391   1.573498E-12  -2.171492E-10
    392   1.537934E-12  -2.191557E-10
    393   1.961251E-12  -2.181094E-10
    394   2.431809E-12  -2.169064E-10
    395   2.913100E-12  -2.155681E-10
    396   2.367997E-12  -2.189115E-10
    397   2.852797E-12  -2.175470E-10
    398   3.933224E-12  -2.143978E-10
    399   3.373243E-12  -2.160450E-10
    400   3.271380E-12  -2.181058E-10
    401   3.811734E-12  -2.164575E-10
    402   4.417759E-12  -2.146491E-10
    403   5.045238E-12  -2.127474E-10
    404   4.269577E-12  -2.166858E-10
    405   4.901281E-12  -2.147416E-10
    406   6.310749E-12  -2.105170E-10
    407   5.580819E-12  -2.126862E-10
    408   5.371362E-12  -2.147619E-10
    409   6.078488E-12  -2.125941E-10
    410   6.862878E-12  -2.102849E-10
    411   7.671886E-12  -2.079344E-10
    412   6.584744E-12  -2.123192E-10
    413   7.398341E-12  -2.099178E-10
    414   9.181062E-12  -2.049017E-10
    415   8.263491E-12  -2.074452E-10
    416   7.895577E-12  -2.095090E-10
    417   8.788397E-12  -2.069715E-10
    418   9.759486E-12  -2.043277E-10
    419   1.075146E-11  -2.016932E-10
    420   9.301487E-12  -2.063435E-10
    421   1.029863E-11  -2.036598E-10
    422   1.243306E-11  -1.982087E-10
    423   1.134266E-11  -2.009478E-10
    424   1.076926E-11  -2.029982E-10
    425   1.183697E-11  -2.002718E-10
    426   1.297427E-11  -1.974797E-10
    427   1.412490E-11  -1.947348E-10
    428   1.230297E-11  -1.994908E-10
    429   1.346198E-11  -1.967075E-10
    430   1.588949E-11  -1.911612E-10
    431   1.465794E-11  -1.939311E-10
    432   1.386408E-11  -1.960011E-10
    433   1.508114E-11  -1.932515E-10
    434   1.635385E-11  -1.904710E-10
    435   1.763106E-11  -1.877555E-10
    436   1.548277E-11  -1.925264E-10
    437   1.677621E-11  -1.897878E-10
    438   1.943656E-11  -1.843861E-10
    439   1.809470E-11  -1.870754E-10
    440   1.712620E-11  -1.892298E-10
    441   1.846625E-11  -1.865650E-10
    442   1.984747E-11  -1.838907E-10
    443   2.122355E-11  -1.812770E-10
    444   1.885338E-11  -1.860592E-10
    445   2.025582E-11  -1.834352E-10
    446   2.309851E-11  -1.782626E-10
    447   2.167130E-11  -1.808378E-10
    448   2.063020E-11  -1.831440E-10
    449   2.206507E-11  -1.805890E-10
    450   2.352904E-11  -1.780298E-10
    451   2.497764E-11  -1.755108E-10
    452   2.251658E-11  -1.803596E-10
    453   2.399472E-11  -1.778326E-10
    454   2.695750E-11  -1.728125E-10
    455   2.547517E-11  -1.753183E-10
    456   2.444551E-11  -1.777938E-10
    457   2.593094E-11  -1.752928E-10
    458   2.895296E-11  -1.702279E-10
    459   2.938826E-11  -1.679864E-10
    460   2.995668E-11  -1.677662E-10
    461   2.643431E-11  -1.752401E-10
    462   3.237522E-11  -1.629673E-10
    463   3.921067E-13  -2.118562E-10
    464  -1.098918E-43  -2.122960E-10
    465   3.808014E-13  -2.136685E-10
    466  -1.765101E-43  -2.141109E-10
    467   7.889805E-13  -2.130956E-10
    468   1.190706E-12  -2.123709E-10
    469   7.822940E-13  -2.149293E-10
    470   1.191317E-12  -2.141959E-10
    471   2.064912E-12  -2.122978E-10
    472   1.617480E-12  -2.133238E-10
    473   1.599596E-12  -2.152261E-10
    474   2.034025E-12  -2.141989E-10
    475   2.514868E-12  -2.130176E-10
    476   3.003801E-12  -2.117071E-10
    477   2.480226E-12  -2.149198E-10
    478   2.977553E-12  -2.135824E-10
    479   4.077557E-12  -2.104987E-10
    480   3.508731E-12  -2.121119E-10
    481   3.451077E-12  -2.140696E-10
    482   4.004308E-12  -2.124574E-10
    483   4.623036E-12  -2.106864E-10
    484   5.259677E-12  -2.088249E-10
    485   4.534893E-12  -2.126258E-10
    486   5.181538E-12  -2.107228E-10
    487   6.615680E-12  -2.065839E-10
    488   5.874288E-12  -2.087104E-10
    489   5.745641E-12  -2.106926E-10
    490   6.467899E-12  -2.085704E-10
    491   7.268595E-12  -2.063058E-10
    492   8.089489E-12  -2.039992E-10
    493   7.090635E-12  -2.082556E-10
    494   7.922198E-12  -2.059001E-10
    495   9.736474E-12  -2.009700E-10
    496   8.803841E-12  -2.034721E-10
    497   8.561052E-12  -2.054575E-10
    498   9.470955E-12  -2.029643E-10
    499   1.046183E-11  -2.003613E-10
    500   1.146808E-11  -1.977643E-10
    501   1.014791E-11  -2.023074E-10
    502   1.116418E-11  -1.996625E-10
    503   1.333267E-11  -1.942770E-10
    504   1.222591E-11  -1.969859E-10
    505   1.181995E-11  -1.989703E-10
    506   1.290254E-11  -1.962758E-10
    507   1.405832E-11  -1.935101E-10
    508   1.522094E-11  -1.907879E-10
    509   1.356486E-11  -1.954583E-10
    510   1.473717E-11  -1.926966E-10
    511   1.718649E-11  -1.871803E-10
    512   1.594473E-11  -1.899377E-10
    513   1.534022E-11  -1.919399E-10
    514   1.656106E-11  -1.892023E-10
    515   1.784101E-11  -1.864280E-10
    516   1.911915E-11  -1.837168E-10
    517   1.715115E-11  -1.884083E-10
    518   1.844158E-11  -1.856704E-10
    519   2.109186E-11  -1.802621E-10
    520   1.975555E-11  -1.829560E-10
    521   1.895796E-11  -1.850190E-10
    522   2.028201E-11  -1.823481E-10
    523   2.165002E-11  -1.796632E-10
    524   2.300893E-11  -1.770414E-10
    525   2.079697E-11  -1.817251E-10
    526   2.217461E-11  -1.790882E-10
    527   2.496795E-11  -1.738925E-10
    528   2.356523E-11  -1.764789E-10
    529   2.263568E-11  -1.786568E-10
    530   2.403686E-11  -1.760910E-10
    531   2.546982E-11  -1.735192E-10
    532   2.688753E-11  -1.709945E-10
    533   2.453401E-11  -1.757099E-10
    534   2.597708E-11  -1.731752E-10
    535   2.887757E-11  -1.681537E-10
    536   2.742501E-11  -1.706579E-10
    537   3.085966E-11  -1.655110E-10
    538   2.645219E-11  -1.729850E-10
    539   2.790835E-11  -1.704910E-10
    540   3.121561E-11  -1.634688E-10
    541   2.844017E-11  -1.703123E-10
    542   3.180241E-11  -1.631819E-10
    543   3.399070E-11  -1.602118E-10
    544   3.411244E-11  -1.585766E-10
    545   3.147264E-11  -1.652177E-10
    546   3.488833E-11  -1.579587E-10
    547   3.729389E-11  -1.531606E-10
    548   3.921156E-13  -2.084022E-10
    549  -9.209467E-44  -2.088377E-10
    550   3.834465E-13  -2.101168E-10
    551  -1.484028E-43  -2.105554E-10
    552   7.932041E-13  -2.095500E-10
    553   1.195394E-12  -2.088385E-10
    554   7.923940E-13  -2.112840E-10
    555   1.204694E-12  -2.105612E-10
    556   2.080899E-12  -2.086981E-10
    557   1.632862E-12  -2.097047E-10
    558   1.628415E-12  -2.115031E-10
    559   2.066441E-12  -2.104960E-10
    560   2.549760E-12  -2.093367E-10
    561   3.039272E-12  -2.080537E-10
    562   2.537331E-12  -2.111359E-10
    563   3.038771E-12  -2.098250E-10
    564   4.142340E-12  -2.068037E-10
    565   3.572541E-12  -2.083847E-10
    566   3.548639E-12  -2.102383E-10
    567   4.106106E-12  -2.086600E-10
    568   4.728502E-12  -2.069236E-10
    569   5.366347E-12  -2.050993E-10
    570   4.686450E-12  -2.087635E-10
    571   5.338635E-12  -2.068984E-10
    572   6.779920E-12  -2.028371E-10
    573   6.035626E-12  -2.049251E-10
    574   5.969464E-12  -2.068103E-10
    575   6.697828E-12  -2.047293E-10
    576   7.505392E-12  -2.025045E-10
    577   8.330214E-12  -2.002374E-10
    578   7.405742E-12  -2.043652E-10
    579   8.246188E-12  -2.020507E-10
    580   1.007591E-11  -1.971970E-10
    581   9.135948E-12  -1.996623E-10
    582   8.992357E-12  -2.015638E-10
    583   9.911932E-12  -1.991104E-10
    584   1.091497E-11  -1.965435E-10
    585   1.192973E-11  -1.939802E-10
    586   1.071746E-11  -1.984147E-10
    587   1.174698E-11  -1.958048E-10
    588   1.394072E-11  -1.904787E-10
    589   1.282153E-11  -1.931601E-10
    590   1.255418E-11  -1.950745E-10
    591   1.364930E-11  -1.924097E-10
    592   1.482147E-11  -1.896688E-10
    593   1.599579E-11  -1.869682E-10
    594   1.447989E-11  -1.915532E-10
    595   1.566678E-11  -1.888130E-10
    596   1.814371E-11  -1.833280E-10
    597   1.688839E-11  -1.860721E-10
    598   1.645222E-11  -1.880101E-10
    599   1.768310E-11  -1.852867E-10
    600   1.897729E-11  -1.825215E-10
    601   2.026423E-11  -1.798175E-10
    602   1.845715E-11  -1.844364E-10
    603   1.975561E-11  -1.817034E-10
    604   2.241950E-11  -1.762974E-10
    605   2.107673E-11  -1.789917E-10
    606   2.045055E-11  -1.809797E-10
    607   2.177357E-11  -1.783080E-10
    608   2.314404E-11  -1.756183E-10
    609   2.450049E-11  -1.729930E-10
    610   2.244568E-11  -1.775952E-10
    611   2.381605E-11  -1.749512E-10
    612   2.659274E-11  -1.697418E-10
    613   2.519862E-11  -1.723351E-10
    614   2.440653E-11  -1.744100E-10
    615   2.578998E-11  -1.718370E-10
    616   2.720754E-11  -1.692564E-10
    617   2.860709E-11  -1.667281E-10
    618   2.637913E-11  -1.713310E-10
    619   2.779834E-11  -1.687894E-10
    620   3.065179E-11  -1.637639E-10
    621   2.922259E-11  -1.662688E-10
    622   3.264200E-11  -1.610523E-10
    623   2.833368E-11  -1.684628E-10
    624   2.976163E-11  -1.659705E-10
    625   3.288256E-11  -1.592022E-10
    626   3.033270E-11  -1.656612E-10
    627   3.567915E-11  -1.559062E-10
    628   3.351183E-11  -1.588511E-10
    629   3.570729E-11  -1.544204E-10
    630   3.327326E-11  -1.607094E-10
    631   3.650803E-11  -1.537664E-10
    632   3.900682E-11  -1.502076E-10
    633   3.879929E-11  -1.491544E-10
    634   3.650269E-11  -1.552083E-10
    635   3.978873E-11  -1.481515E-10
    636   4.217478E-11  -1.433512E-10
    637   3.879476E-13  -2.051440E-10
    638  -7.653007E-44  -2.055715E-10
    639   3.813644E-13  -2.067617E-10
    640  -1.239421E-43  -2.071926E-10
    641   7.878527E-13  -2.062041E-10
    642   1.186058E-12  -2.055081E-10
    643   7.914401E-13  -2.078392E-10
    644   1.201699E-12  -2.071296E-10
    645   2.070346E-12  -2.053046E-10
    646   1.626707E-12  -2.062905E-10
    647   1.632334E-12  -2.079859E-10
    648   2.068320E-12  -2.069998E-10
    649   2.548273E-12  -2.058632E-10
    650   3.033095E-12  -2.046074E-10
    651   2.552566E-12  -2.075598E-10
    652   3.051779E-12  -2.062752E-10
    653   4.146830E-12  -2.033141E-10
    654   3.582000E-12  -2.048642E-10
    655   3.583604E-12  -2.066135E-10
    656   4.138717E-12  -2.050676E-10
    657   4.757855E-12  -2.033637E-10
    658   5.390766E-12  -2.015743E-10
    659   4.750860E-12  -2.051029E-10
    660   5.401255E-12  -2.032729E-10
    661   6.835800E-12  -1.992829E-10
    662   6.095420E-12  -2.013355E-10
    663   6.077142E-12  -2.031213E-10
    664   6.804317E-12  -2.010780E-10
    665   7.611016E-12  -1.988890E-10
    666   8.433106E-12  -1.966575E-10
    667   7.572024E-12  -2.006569E-10
    668   8.413619E-12  -1.983790E-10
    669   1.024454E-11  -1.935932E-10
    670   9.304176E-12  -1.960260E-10
    671   9.238419E-12  -1.978387E-10
    672   1.016074E-11  -1.954206E-10
    673   1.116863E-11  -1.928853E-10
    674   1.218599E-11  -1.903516E-10
    675   1.106400E-11  -1.946763E-10
    676   1.210035E-11  -1.920972E-10
    677   1.430844E-11  -1.868228E-10
    678   1.318199E-11  -1.894805E-10
    679   1.302749E-11  -1.913196E-10
    680   1.413091E-11  -1.886813E-10
    681   1.531511E-11  -1.859621E-10
    682   1.649831E-11  -1.832805E-10
    683   1.510039E-11  -1.877789E-10
    684   1.629969E-11  -1.850583E-10
    685   1.880242E-11  -1.796018E-10
    686   1.753408E-11  -1.823337E-10
    687   1.724302E-11  -1.842069E-10
    688   1.848542E-11  -1.814974E-10
    689   1.979565E-11  -1.787413E-10
    690   2.109437E-11  -1.760448E-10
    691   1.942769E-11  -1.805944E-10
