 *** DISPLACEMENT ***
  NODE         U              V
    167   5.199781E-05   1.323433E-03
    168   3.888273E-05   1.319806E-03
    169   2.584657E-05   1.316186E-03
    170   1.288655E-05   1.312571E-03
    171   1.190959E-35   1.308958E-03
    172   2.446638E-04   1.370072E-03
    173   2.301648E-04   1.366253E-03
    174   2.157951E-04   1.362477E-03
    175   2.015499E-04   1.358739E-03
    176   1.874244E-04   1.355037E-03
    177   1.734140E-04   1.351368E-03
    178   1.595143E-04   1.347729E-03
    179   1.457212E-04   1.344117E-03
    180   1.320306E-04   1.340529E-03
    181   1.184388E-04   1.336963E-03
    182   1.049420E-04   1.333415E-03
    183   9.153684E-05   1.329883E-03
    184   7.821985E-05   1.326365E-03
    185   6.498787E-05   1.322858E-03
    186   5.183781E-05   1.319360E-03
    187   3.876674E-05   1.315869E-03
    188   2.577185E-05   1.312381E-03
    189   1.285046E-05   1.308895E-03
    190   1.184322E-35   1.305409E-03
    191   2.581025E-04   1.367604E-03
    192   2.435666E-04   1.363928E-03
    193   2.291606E-04   1.360293E-03
    194   2.148794E-04   1.356695E-03
    195   2.007182E-04   1.353132E-03
    196   1.866724E-04   1.349601E-03
    197   1.727377E-04   1.346098E-03
    198   1.589098E-04   1.342622E-03
    199   1.451846E-04   1.339168E-03
    200   1.315585E-04   1.335736E-03
    201   1.180275E-04   1.332320E-03
    202   1.045883E-04   1.328921E-03
    203   9.123744E-05   1.325533E-03
    204   7.797166E-05   1.322157E-03
    205   6.478789E-05   1.318788E-03
    206   5.168317E-05   1.315425E-03
    207   3.865467E-05   1.312065E-03
    208   2.569968E-05   1.308706E-03
    209   1.281562E-05   1.305346E-03
    210   1.177789E-35   1.301983E-03
    211   2.715162E-04   1.365004E-03
    212   2.569450E-04   1.361471E-03
    213   2.425040E-04   1.357977E-03
    214   2.281881E-04   1.354520E-03
    215   2.139926E-04   1.351096E-03
    216   1.999129E-04   1.347703E-03
    217   1.859444E-04   1.344338E-03
    218   1.720831E-04   1.340997E-03
    219   1.583247E-04   1.337679E-03
    220   1.446655E-04   1.334380E-03
    221   1.311017E-04   1.331097E-03
    222   1.176297E-04   1.327830E-03
    223   1.042462E-04   1.324574E-03
    224   9.094794E-05   1.321327E-03
    225   7.773173E-05   1.318088E-03
    226   6.459463E-05   1.314854E-03
    227   5.153377E-05   1.311622E-03
    228   3.854643E-05   1.308391E-03
    229   2.563000E-05   1.305157E-03
    230   1.278198E-05   1.301920E-03
    231   1.178009E-35   1.298677E-03
    232   2.849038E-04   1.362273E-03
    233   2.702986E-04   1.358883E-03
    234   2.558240E-04   1.355531E-03
    235   2.414749E-04   1.352215E-03
    236   2.272465E-04   1.348930E-03
    237   2.131341E-04   1.345676E-03
    238   1.991333E-04   1.342447E-03
    239   1.852398E-04   1.339243E-03
    240   1.714495E-04   1.336060E-03
    241   1.577585E-04   1.332895E-03
    242   1.441631E-04   1.329746E-03
    243   1.306598E-04   1.326611E-03
    244   1.172450E-04   1.323487E-03
    245   1.039154E-04   1.320371E-03
    246   9.066808E-05   1.317262E-03
    247   7.749986E-05   1.314156E-03
    248   6.440790E-05   1.311053E-03
    249   5.138946E-05   1.307949E-03
    250   3.844191E-05   1.304843E-03
    251   2.556274E-05   1.301732E-03
    252   1.274953E-05   1.298615E-03
    253   2.982640E-04   1.359410E-03
    254   2.836262E-04   1.356164E-03
    255   2.691193E-04   1.352954E-03
    256   2.547384E-04   1.349779E-03
    257   2.404784E-04   1.346634E-03
    258   2.263347E-04   1.343518E-03
    259   2.123029E-04   1.340428E-03
    260   1.983786E-04   1.337360E-03
    261   1.845577E-04   1.334312E-03
    262   1.708364E-04   1.331282E-03
    263   1.572107E-04   1.328267E-03
    264   1.436772E-04   1.325264E-03
    265   1.302324E-04   1.322272E-03
    266   1.168729E-04   1.319287E-03
    267   1.035957E-04   1.316308E-03
    268   9.039761E-05   1.313332E-03
    269   7.727582E-05   1.310357E-03
    270   6.422754E-05   1.307382E-03
    271   5.125012E-05   1.304403E-03
    272   3.834103E-05   1.301419E-03
    273   2.549783E-05   1.298427E-03
    274   3.115954E-04   1.356417E-03
    275   2.969264E-04   1.353314E-03
    276   2.823887E-04   1.350247E-03
    277   2.679773E-04   1.347213E-03
    278   2.536872E-04   1.344209E-03
    279   2.395136E-04   1.341232E-03
    280   2.254521E-04   1.338279E-03
    281   2.114983E-04   1.335348E-03
    282   1.976482E-04   1.332436E-03
    283   1.838978E-04   1.329541E-03
    284   1.702432E-04   1.326659E-03
    285   1.566809E-04   1.323790E-03
    286   1.432073E-04   1.320930E-03
    287   1.298192E-04   1.318076E-03
    288   1.165133E-04   1.315228E-03
    289   1.032867E-04   1.312381E-03
    290   9.013629E-05   1.309536E-03
    291   7.705943E-05   1.306688E-03
    292   6.405339E-05   1.303837E-03
    293   5.111562E-05   1.300979E-03
    294   3.824368E-05   1.298114E-03
    295   3.248967E-04   1.353292E-03
    296   3.101980E-04   1.350334E-03
    297   2.956309E-04   1.347410E-03
    298   2.811904E-04   1.344517E-03
    299   2.668715E-04   1.341653E-03
    300   2.526693E-04   1.338816E-03
    301   2.385795E-04   1.336001E-03
    302   2.245977E-04   1.333207E-03
    303   2.107196E-04   1.330432E-03
